time,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,quat0,quat1,quat2,quat3,acc0,acc1,acc2,gyro0,gyro2,gyro2
1528,46,101,100,122,169,94,52,35,6163,-4030,-13220,-6282,1625,903,-818,-86,74,-19
1550,44,100,101,118,166,100,55,40,6170,-4024,-13210,-6299,1613,912,-845,-69,85,-21
1565,46,112,96,114,166,107,58,43,6176,-4016,-13202,-6315,1627,933,-857,-58,83,-27
1588,49,112,89,108,144,104,55,40,6174,-4009,-13198,-6331,1606,952,-849,-54,40,-37
1610,42,92,94,104,137,86,47,37,6167,-4004,-13195,-6346,1586,969,-841,-52,9,-23
1625,42,91,95,92,129,78,44,37,6152,-4000,-13198,-6358,1574,948,-843,-50,-40,-46
1648,40,95,109,80,109,68,39,31,6134,-3997,-13203,-6367,1569,938,-817,-33,-78,-54
1670,39,96,119,78,88,52,33,27,6110,-3997,-13212,-6371,1550,933,-815,-11,-125,-46
1685,36,96,119,78,89,41,27,23,6091,-3998,-13219,-6374,1530,935,-792,-3,-113,-24
1708,35,83,111,67,72,39,29,23,6078,-4001,-13224,-6375,1543,928,-804,-2,-83,4
1730,34,90,116,74,60,35,23,22,6072,-4004,-13228,-6371,1545,919,-792,31,-63,19
1745,34,89,101,75,58,34,24,23,6064,-4007,-13235,-6361,1536,927,-808,58,-82,30
1768,32,77,96,59,56,33,23,23,6053,-4014,-13244,-6348,1573,951,-869,62,-96,51
1790,24,79,93,58,48,33,24,24,6033,-4024,-13257,-6333,1606,944,-874,55,-161,33
1805,25,97,96,56,48,33,21,22,6001,-4037,-13276,-6316,1608,960,-900,55,-232,15
1828,24,94,105,46,45,30,21,19,5977,-4053,-13288,-6303,1626,951,-870,36,-205,42
1850,26,94,107,46,42,33,30,25,5952,-4072,-13300,-6289,1615,936,-912,23,-201,56
1865,27,96,111,51,38,35,29,24,5938,-4089,-13307,-6276,1669,945,-893,31,-158,64
1888,28,90,115,55,35,33,29,24,5918,-4103,-13321,-6258,1666,928,-932,58,-184,32
1910,37,72,120,55,33,34,31,25,5901,-4115,-13332,-6241,1658,906,-918,55,-167,26
1925,37,65,109,52,32,34,32,24,5895,-4126,-13339,-6225,1643,874,-933,49,-97,39
1948,35,64,115,48,29,26,26,22,5896,-4134,-13344,-6207,1623,868,-961,66,-45,46
1970,34,55,105,41,31,24,25,22,5900,-4138,-13350,-6189,1624,853,-940,83,-32,36
1985,33,56,105,35,26,24,25,22,5903,-4143,-13357,-6167,1625,848,-971,90,-35,36
2008,22,74,84,43,27,20,23,22,5905,-4147,-13363,-6150,1640,847,-971,71,-36,22
2030,23,74,80,41,31,20,25,23,5912,-4152,-13365,-6136,1677,831,-991,45,-3,29
2045,24,72,69,43,36,24,20,20,5929,-4157,-13361,-6124,1703,859,-1043,32,73,56
2068,24,78,85,46,35,25,21,23,5945,-4170,-13355,-6111,1681,845,-1031,15,61,99
2090,26,83,88,45,38,29,22,24,5957,-4185,-13351,-6099,1665,863,-1010,17,28,108
2105,25,66,108,41,37,29,27,22,5960,-4202,-13350,-6086,1654,874,-1016,13,-19,106
2128,26,68,109,39,34,29,24,23,5956,-4216,-13353,-6076,1649,879,-991,11,-60,76
2150,24,66,109,39,29,26,26,23,5946,-4228,-13357,-6066,1653,866,-981,11,-90,42
2165,24,60,126,40,34,26,25,19,5931,-4237,-13365,-6058,1651,872,-981,13,-117,9
2188,25,63,128,40,31,21,25,17,5915,-4243,-13373,-6052,1643,864,-980,6,-107,-10
2211,27,73,123,37,31,20,20,21,5903,-4247,-13379,-6048,1653,852,-961,7,-100,-21
2225,27,78,125,36,33,22,19,19,5895,-4245,-13385,-6043,1662,869,-976,28,-61,-31
2248,26,83,127,33,34,29,22,20,5892,-4242,-13390,-6037,1643,856,-974,36,-36,-28
2270,27,85,98,30,33,32,23,23,5890,-4237,-13393,-6035,1637,866,-976,22,-13,-28
2285,29,79,92,34,37,33,21,23,5889,-4234,-13395,-6035,1647,868,-992,7,-6,-23
2308,30,79,82,33,37,34,21,19,5890,-4234,-13395,-6035,1656,860,-972,6,-15,-13
2330,30,88,73,34,35,32,22,23,5890,-4235,-13395,-6034,1637,857,-994,3,7,2
2345,38,98,77,33,32,27,20,23,5892,-4239,-13394,-6030,1621,855,-987,10,-3,31
2368,39,102,74,34,32,25,22,23,5891,-4245,-13396,-6022,1564,854,-980,22,-17,42
2390,42,105,73,30,29,32,30,28,5890,-4246,-13401,-6013,1585,846,-972,49,-25,20
2,Repeat 2,,,,,,,,,,,,,,,,,
17,207,197,124,55,57,52,50,69,5904,-4230,-13407,-5997,1534,869,-907,116,66,-11
40,331,257,181,69,62,56,58,117,5927,-4155,-13444,-5943,1410,870,-893,535,116,-190
62,361,265,187,73,64,62,64,123,5944,-4014,-13531,-5824,1207,713,-978,1004,112,-462
77,380,268,192,74,67,62,67,123,5904,-3851,-13653,-5689,1137,815,-1224,1091,-90,-636
100,376,277,197,69,61,69,69,124,5813,-3698,-13799,-5530,1221,976,-1246,1216,-472,-635
122,347,251,174,60,51,68,62,116,5701,-3622,-13932,-5361,1478,1037,-1187,1103,-825,-307
137,245,188,132,50,48,65,56,73,5565,-3646,-14032,-5224,1641,880,-1166,641,-1104,2
160,203,193,125,45,44,60,51,63,5457,-3741,-14069,-5172,1888,870,-1015,57,-1022,254
182,164,201,118,41,40,55,41,62,5452,-3857,-14027,-5204,2187,792,-852,-378,-470,388
197,145,183,146,53,46,47,37,63,5505,-3939,-13965,-5256,2018,626,-956,-447,43,296
220,111,151,146,52,43,38,35,51,5588,-3970,-13901,-5312,1813,818,-1050,-300,405,227
242,81,146,123,45,38,37,34,43,5681,-3956,-13847,-5366,1642,1039,-1173,-138,627,149
257,70,121,130,47,37,35,30,40,5755,-3932,-13801,-5424,1594,989,-1253,-188,613,40
280,69,113,137,48,38,35,30,42,5798,-3912,-13762,-5489,1535,902,-1318,-309,505,-55
310,57,106,94,34,26,30,28,29,5821,-3909,-13731,-5546,1512,843,-1344,-342,379,-18
317,44,105,88,31,24,23,23,27,5831,-3927,-13707,-5582,1521,768,-1269,-297,207,48
340,43,122,128,33,23,21,21,26,5837,-3962,-13688,-5596,1549,694,-1230,-240,95,123
362,41,122,132,30,23,20,21,27,5845,-4005,-13673,-5596,1594,693,-1173,-163,27,182
377,36,119,126,30,23,22,24,24,5857,-4044,-13656,-5594,1640,778,-1118,-105,22,206
400,40,121,124,31,23,23,25,23,5874,-4076,-13640,-5594,1711,803,-1088,-82,28,171
422,44,128,126,32,25,21,25,23,5893,-4098,-13622,-5601,1715,844,-1081,-76,70,145
437,41,125,121,31,27,20,25,22,5911,-4109,-13607,-5610,1689,896,-1083,-51,96,107
460,40,125,118,30,29,23,26,24,5926,-4112,-13595,-5621,1643,877,-1114,-57,118,59
482,40,111,113,27,28,20,23,24,5934,-4117,-13585,-5634,1602,844,-1099,-80,94,41
497,42,108,122,29,29,21,23,26,5939,-4129,-13577,-5640,1572,790,-1052,-65,39,67
520,39,107,130,34,30,24,25,27,5937,-4142,-13576,-5634,1568,780,-1062,-16,-23,71
543,37,99,101,40,31,27,26,27,5938,-4157,-13573,-5629,1603,810,-1060,-13,-14,91
557,40,103,90,40,29,25,27,23,5942,-4179,-13562,-5635,1683,834,-1001,-72,-29,109
580,46,112,97,42,30,27,26,25,5954,-4200,-13546,-5646,1749,835,-1008,-88,12,113
602,38,106,110,40,28,26,25,23,5974,-4217,-13528,-5655,1709,813,-1035,-80,92,112
617,39,104,105,40,27,24,24,24,6000,-4230,-13509,-5664,1660,769,-1046,-76,142,106
640,52,130,109,33,33,27,27,28,6020,-4241,-13492,-5673,1632,776,-1067,-85,138,84
662,57,136,111,34,36,26,24,30,6028,-4253,-13483,-5678,1602,776,-1078,-70,75,73
677,52,132,104,39,37,26,25,28,6025,-4259,-13483,-5677,1577,815,-1089,-17,20,52
700,53,125,77,41,38,28,26,29,6013,-4268,-13485,-5677,1596,805,-1075,-41,-46,25
722,55,128,83,37,38,29,25,29,5996,-4272,-13488,-5685,1626,833,-997,-49,-92,-12
737,45,95,80,37,33,25,24,27,5980,-4275,-13492,-5691,1665,833,-997,-33,-102,-30
760,44,86,103,36,29,24,24,26,5969,-4278,-13494,-5695,1675,795,-1014,-30,-71,-30
782,49,91,107,33,30,25,24,28,5966,-4284,-13490,-5702,1665,787,-1001,-55,-30,4
797,49,92,105,33,30,24,24,26,5967,-4289,-13486,-5706,1647,793,-994,-31,-9,16
820,44,102,130,41,31,22,24,23,5968,-4288,-13484,-5713,1652,788,-1020,-37,11,-22
842,43,108,142,45,31,22,27,22,5966,-4283,-13484,-5718,1633,808,-1026,-12,10,-34
857,37,105,128,46,31,24,26,21,5965,-4278,-13485,-5721,1617,811,-1048,-4,16,-27
880,37,108,131,42,27,21,27,20,5961,-4276,-13487,-5720,1626,796,-1029,1,-17,-22
902,43,115,160,48,30,22,27,22,5961,-4276,-13488,-5721,1601,808,-1017,2,9,-9
925,43,96,138,42,30,24,28,23,5961,-4276,-13487,-5721,1618,798,-1012,15,-12,-1
940,41,99,128,43,31,25,24,24,5959,-4276,-13489,-5720,1646,811,-1022,6,-18,-6
962,40,98,124,42,35,24,26,23,5959,-4276,-13488,-5720,1688,810,-1025,-10,-4,-11
985,35,94,125,44,39,25,24,22,5964,-4276,-13485,-5724,1692,804,-1020,-15,17,-3
1007,25,93,103,39,39,24,24,22,5972,-4275,-13481,-5725,1679,804,-1037,-5,39,4
1022,25,92,103,45,40,25,22,23,5978,-4276,-13477,-5726,1655,817,-1059,-7,47,18
1045,33,79,98,43,42,33,24,25,5984,-4278,-13473,-5729,1647,803,-1033,-17,37,21
1060,35,90,100,45,41,33,24,24,5990,-4278,-13470,-5730,1640,825,-1017,1,32,23
1082,35,88,97,47,37,34,24,24,5994,-4277,-13470,-5727,1637,792,-1024,19,18,9
1105,36,95,86,46,33,35,24,22,5994,-4277,-13470,-5726,1633,808,-1047,4,10,-7
1120,40,97,73,43,31,35,27,22,5994,-4277,-13470,-5726,1646,802,-1024,-2,-10,-1
1142,35,100,84,41,30,30,23,20,5994,-4277,-13470,-5726,1612,796,-1007,-5,-10,10
1165,32,92,86,38,33,31,23,21,5996,-4281,-13468,-5726,1659,802,-1022,-6,0,22
1180,32,90,86,37,33,29,22,21,6001,-4287,-13465,-5725,1646,778,-1030,-15,18,33
1202,31,72,81,47,37,29,23,23,6005,-4291,-13461,-5725,1646,789,-1012,-11,14,22
1225,26,72,89,59,71,46,24,25,6005,-4291,-13462,-5725,1646,780,-1030,-7,14,15
1240,37,95,92,59,77,48,23,25,6025,-4303,-13447,-5728,1770,788,-1024,-43,77,82
1262,40,102,95,94,127,68,34,30,6056,-4320,-13428,-5727,1762,801,-1039,-26,129,147
1285,42,101,100,111,163,88,39,31,6100,-4334,-13408,-5717,1774,755,-1004,32,168,166
1299,49,128,100,113,168,90,39,31,6166,-4351,-13378,-5704,1780,764,-1039,54,307,253
1322,51,138,94,141,205,98,44,32,6219,-4355,-13357,-5692,1685,792,-1051,76,288,192
1345,45,125,86,165,254,116,53,37,6270,-4357,-13336,-5684,1741,757,-1017,60,267,148
1359,47,123,84,168,266,120,51,34,6333,-4360,-13309,-5675,1765,765,-1018,70,332,189
1383,48,125,91,176,335,134,63,38,6449,-4340,-13269,-5654,1730,743,-981,112,269,73
1404,42,103,93,186,345,137,66,40,6481,-4323,-13259,-5655,1729,737,-1015,48,234,-2
1427,54,97,108,185,336,134,66,42,6501,-4309,-13249,-5663,1708,725,-989,-7,179,-26
1443,86,118,134,185,352,138,68,50,6514,-4295,-13244,-5672,1698,738,-959,-7,130,-45
1464,90,125,142,192,391,145,75,54,6524,-4279,-13239,-5684,1689,700,-927,-25,112,-85
1487,91,126,132,182,332,128,66,53,6528,-4264,-13234,-5701,1678,712,-959,-60,111,-92
1503,92,130,128,178,325,124,64,52,6529,-4254,-13230,-5717,1701,729,-932,-64,69,-77
1524,89,127,122,180,318,131,69,52,6532,-4248,-13225,-5730,1734,706,-900,-58,44,-65
1547,60,108,90,186,277,111,60,42,6539,-4239,-13217,-5749,1714,744,-879,-67,83,-55
1571,60,109,97,211,256,113,69,47,6546,-4230,-13209,-5766,1701,740,-895,-62,95,-58
1584,57,112,97,231,269,110,68,44,6551,-4221,-13204,-5776,1705,758,-901,-31,69,-42
1607,57,106,99,237,270,112,68,46,6550,-4207,-13202,-5792,1696,780,-904,-42,58,-82
1623,49,103,98,237,268,102,62,43,6545,-4194,-13201,-5812,1697,782,-880,-63,31,-103
1644,51,102,104,223,261,103,64,42,6543,-4180,-13198,-5828,1694,782,-881,-46,50,-85
1667,44,86,82,234,314,106,53,37,6541,-4168,-13199,-5838,1701,808,-884,-11,29,-62
1683,46,90,98,230,336,123,62,42,6537,-4152,-13200,-5852,1716,821,-875,-18,21,-95
1704,43,98,96,233,334,123,62,40,6524,-4137,-13204,-5869,1702,839,-879,-38,-15,-111
1727,45,106,86,242,343,122,62,39,6506,-4124,-13208,-5887,1685,811,-855,-55,-48,-124
1743,54,117,110,269,383,156,77,50,6494,-4113,-13211,-5902,1672,792,-843,-47,-30,-106
1764,50,119,111,238,312,147,74,50,6487,-4110,-13211,-5913,1663,785,-829,-41,-25,-50
1787,51,116,100,232,265,135,67,45,6486,-4105,-13210,-5919,1673,796,-829,-14,-6,-31
1803,55,115,111,225,264,136,69,46,6486,-4099,-13207,-5928,1666,811,-835,-16,19,-28
1824,57,111,115,203,255,131,67,46,6483,-4090,-13208,-5937,1654,831,-841,-13,9,-46
1847,48,104,88,180,182,89,50,34,6473,-4079,-13212,-5947,1630,841,-851,-11,-16,-68
1863,50,108,95,176,158,75,46,28,6459,-4072,-13217,-5955,1633,840,-874,-19,-37,-60
1884,50,118,109,183,156,76,52,32,6454,-4062,-13217,-5966,1629,849,-843,-21,8,-47
1907,44,111,101,178,158,72,49,30,6453,-4053,-13219,-5971,1640,821,-867,8,21,-46
1923,44,110,100,171,149,71,49,30,6446,-4043,-13224,-5972,1641,826,-873,18,-12,-50
1944,50,114,140,152,141,67,44,33,6440,-4040,-13229,-5972,1632,830,-877,13,-20,-17
1967,52,107,137,130,116,56,38,30,6433,-4042,-13231,-5972,1609,841,-848,2,-38,19
1983,51,98,128,88,103,33,25,27,6404,-4046,-13248,-5964,1596,849,-873,31,-178,-16
2006,50,106,140,76,95,28,22,26,6344,-4047,-13282,-5951,1578,855,-910,49,-344,-100
2027,50,108,146,65,68,28,20,26,6263,-4044,-13326,-5939,1572,856,-935,43,-444,-184
2051,34,95,113,48,60,27,20,21,6178,-4042,-13370,-5933,1582,826,-929,2,-476,-223
2066,28,99,124,43,53,25,25,21,6107,-4045,-13401,-5934,1617,809,-907,-43,-411,-188
2087,29,100,120,36,45,24,25,20,6055,-4056,-13422,-5932,1672,810,-909,-43,-341,-106
2103,32,98,116,34,36,24,26,23,6020,-4068,-13437,-5927,1703,838,-948,-18,-256,-51
2126,35,100,110,33,34,21,29,22,6002,-4077,-13446,-5917,1700,844,-986,18,-148,-5
2147,38,105,106,33,32,25,29,23,5998,-4086,-13451,-5904,1706,834,-1001,36,-79,28
2163,38,99,87,32,29,24,24,24,5997,-4093,-13455,-5891,1677,828,-1000,43,-57,29
2184,42,95,109,43,30,24,25,25,5998,-4098,-13458,-5878,1694,843,-1014,49,-33,30
2207,40,87,100,42,27,26,26,23,6000,-4105,-13461,-5865,1674,845,-1045,44,-23,50
2223,37,81,98,41,27,28,24,23,5996,-4118,-13465,-5851,1674,819,-1053,22,-56,55
2244,39,72,95,41,28,25,23,23,5994,-4129,-13468,-5839,1670,803,-1029,20,-57,43
2267,41,73,103,47,30,24,23,22,5994,-4138,-13472,-5823,1655,791,-1016,46,-47,46
2283,39,67,91,42,30,25,23,23,5995,-4148,-13475,-5809,1655,806,-1003,48,-47,54
2304,44,82,102,41,34,23,21,28,5997,-4158,-13474,-5801,1680,827,-999,14,-37,56
2327,42,83,99,41,30,23,21,28,6007,-4166,-13470,-5794,1714,809,-1012,16,8,54
2344,39,78,102,40,30,23,21,28,6024,-4168,-13463,-5791,1701,807,-1032,13,81,36
2364,43,101,104,36,29,22,20,28,6045,-4166,-13455,-5790,1706,805,-1033,8,114,28
2387,40,106,106,31,28,23,19,27,6064,-4165,-13447,-5789,1685,800,-1041,3,111,25
2403,38,97,107,28,22,21,19,22,6074,-4166,-13442,-5790,1667,818,-1070,-17,83,31
2424,38,97,111,28,24,22,18,25,6078,-4171,-13440,-5787,1663,819,-1058,-9,31,37
2447,38,110,111,33,26,22,17,24,6076,-4178,-13440,-5783,1651,807,-1034,-11,-12,32
2463,32,89,100,35,30,23,18,24,6072,-4185,-13440,-5783,1658,828,-1024,-25,-25,26
2484,35,84,90,39,30,25,19,23,6068,-4189,-13439,-5786,1682,828,-1004,-27,-25,7
2507,35,84,77,42,31,27,19,24,6065,-4191,-13438,-5791,1684,830,-982,-26,-27,-8
2523,40,88,70,42,32,24,23,21,6061,-4191,-13438,-5794,1656,828,-974,-13,-27,-12
2544,39,72,92,39,35,23,23,21,6059,-4188,-13439,-5797,1659,823,-982,-6,-9,-25
2567,40,90,97,37,37,24,27,19,6058,-4185,-13438,-5801,1648,815,-975,-9,3,-28
2583,36,105,99,31,37,22,26,17,6061,-4181,-13437,-5803,1647,807,-959,6,10,-21
2604,35,112,102,28,38,23,25,20,6066,-4177,-13436,-5804,1668,814,-976,10,18,-14
2627,30,102,101,27,36,25,27,21,6071,-4174,-13435,-5802,1657,798,-990,13,27,-10
2643,29,110,124,48,35,29,26,23,6077,-4174,-13432,-5803,1652,799,-987,-7,31,3
18,Repeat 3,,,,,,,,,,,,,,,,,
39,29,84,129,51,33,29,24,28,6082,-4175,-13429,-5805,1665,825,-985,-4,10,13
56,23,70,125,52,31,26,32,25,6085,-4177,-13427,-5805,1663,836,-1001,-1,19,20
79,34,86,133,60,37,33,32,27,6085,-4177,-13427,-5805,1671,837,-1007,-13,9,11
99,42,79,94,50,38,32,35,28,6085,-4177,-13427,-5806,1656,828,-972,1,5,-2
116,41,83,91,50,38,32,34,25,6085,-4177,-13427,-5806,1648,822,-995,3,-11,-15
138,41,87,111,52,40,33,33,25,6081,-4178,-13428,-5807,1637,823,-995,-12,-17,-2
159,41,89,121,54,41,35,27,26,6076,-4183,-13428,-5807,1638,805,-978,-21,-39,10
182,41,80,133,47,34,28,27,23,6075,-4187,-13427,-5808,1640,821,-987,-10,-6,19
198,40,99,136,45,32,24,23,21,6077,-4189,-13427,-5805,1638,817,-998,6,5,23
219,40,112,132,39,28,25,26,23,6076,-4189,-13427,-5805,1623,827,-994,7,4,10
242,40,104,113,35,26,24,27,22,6076,-4189,-13427,-5805,1644,826,-992,14,10,-2
264,41,105,103,34,33,24,28,22,6076,-4189,-13427,-5805,1645,831,-1004,12,6,-2
279,33,110,86,31,34,24,26,23,6073,-4190,-13429,-5802,1648,821,-1002,11,-22,6
302,26,116,102,30,35,25,25,23,6070,-4195,-13431,-5800,1641,816,-1004,-3,-24,21
318,26,97,114,35,37,25,22,19,6068,-4202,-13430,-5798,1656,811,-997,-12,-26,30
339,32,104,137,36,36,27,24,22,6068,-4208,-13428,-5798,1654,805,-983,-20,-12,21
362,39,119,140,37,31,25,24,23,6070,-4212,-13427,-5796,1668,803,-998,0,-1,22
378,40,114,133,37,33,24,21,20,6070,-4212,-13427,-5796,1651,799,-1008,14,5,1
399,40,95,120,36,32,24,22,20,6070,-4212,-13427,-5795,1649,791,-1015,12,9,-5
422,40,111,113,35,32,22,23,23,6070,-4212,-13427,-5795,1653,812,-1005,4,-8,6
438,42,127,85,40,33,20,22,22,6070,-4212,-13427,-5795,1654,823,-1016,3,-12,12
459,35,110,80,37,31,21,19,21,6068,-4216,-13427,-5795,1664,809,-994,-12,-17,12
482,35,107,89,36,29,21,19,22,6068,-4217,-13427,-5794,1639,796,-1007,-14,-15,8
498,36,113,89,38,30,20,19,23,6067,-4224,-13426,-5793,1660,780,-1010,-25,-17,21
519,48,150,87,38,30,25,20,23,6067,-4233,-13423,-5793,1664,801,-991,-28,-18,37
542,47,148,88,34,30,25,18,22,6066,-4242,-13421,-5791,1678,810,-993,-11,-30,39
558,47,148,98,41,28,27,19,22,6065,-4246,-13421,-5790,1672,826,-993,-1,-22,20
579,50,158,106,43,32,27,22,24,6065,-4245,-13421,-5790,1657,834,-996,-1,0,14
603,52,168,115,45,32,28,23,23,6064,-4245,-13421,-5790,1663,821,-1012,6,12,0
618,39,125,112,44,31,23,22,22,6066,-4242,-13421,-5790,1659,809,-1004,7,16,-11
639,37,109,112,44,32,23,22,21,6066,-4243,-13421,-5790,1655,803,-1014,3,13,-15
662,40,128,111,40,34,21,22,21,6066,-4243,-13421,-5789,1666,789,-1011,-15,-4,1
678,36,119,127,47,33,24,21,21,6063,-4248,-13422,-5788,1643,791,-1015,-21,-17,13
699,30,93,117,48,33,23,20,20,6060,-4252,-13421,-5789,1659,802,-993,-15,-25,8
722,30,98,118,46,33,24,19,18,6056,-4254,-13423,-5789,1660,816,-992,-6,-33,-2
738,33,116,142,47,32,24,20,23,6051,-4257,-13424,-5789,1645,812,-1001,-10,-30,2
759,30,103,144,46,32,24,22,21,6048,-4261,-13424,-5789,1646,806,-992,-14,-25,12
789,30,107,128,36,34,23,20,21,6046,-4265,-13424,-5789,1646,806,-980,-6,-20,17
798,33,105,127,31,32,21,21,20,6046,-4269,-13423,-5787,1648,796,-989,-4,-17,11
819,35,105,125,32,34,21,21,20,6045,-4272,-13423,-5786,1640,797,-989,-4,-17,14
842,29,83,92,32,33,20,22,15,6045,-4276,-13422,-5786,1647,803,-995,-7,-8,19
864,32,81,91,29,31,18,19,20,6048,-4280,-13420,-5784,1668,795,-996,-3,-2,22
879,29,73,80,29,30,16,20,21,6051,-4283,-13418,-5783,1658,816,-1009,2,14,30
902,26,77,83,31,31,18,18,22,6054,-4286,-13417,-5781,1673,814,-1011,2,7,20
924,24,75,82,31,29,24,25,24,6054,-4286,-13417,-5782,1680,817,-1003,4,3,8
939,27,71,94,29,30,24,24,26,6054,-4286,-13417,-5782,1674,818,-1024,11,2,5
962,35,65,93,35,34,23,25,24,6054,-4286,-13417,-5782,1674,813,-1017,0,-2,5
978,34,60,90,35,32,26,27,23,6054,-4286,-13417,-5781,1681,793,-1024,-3,-14,-9
999,34,63,86,32,32,26,27,24,6051,-4288,-13417,-5783,1711,786,-1041,-29,-14,-22
1022,35,56,92,32,33,20,21,22,6046,-4291,-13417,-5785,1759,776,-1072,-46,-25,-34
1038,33,55,78,39,37,22,22,21,6040,-4298,-13416,-5790,1809,781,-1095,-76,-32,-36
1059,22,51,64,40,40,27,21,21,6032,-4310,-13413,-5796,1808,782,-1074,-92,-56,-11
1082,22,59,67,41,41,26,19,21,6026,-4326,-13409,-5799,1779,784,-1093,-88,-40,22
1104,22,52,74,44,41,28,22,19,6025,-4345,-13401,-5804,1745,772,-1078,-107,-14,52
1119,31,76,78,43,45,33,23,20,6024,-4360,-13392,-5814,1723,794,-1041,-107,-1,43
1142,41,97,91,51,62,43,26,20,6025,-4363,-13385,-5827,1681,823,-997,-72,24,-1
1164,42,104,92,50,63,48,27,20,6040,-4357,-13374,-5842,1749,815,-1027,-64,118,-29
1179,51,113,93,64,76,61,37,27,6073,-4344,-13353,-5865,1753,811,-987,-72,232,-29
1202,53,114,89,69,80,61,36,28,6107,-4323,-13335,-5887,1702,802,-996,-51,269,-59
1224,56,107,90,73,78,61,34,31,6144,-4295,-13318,-5907,1663,779,-974,-25,296,-85
1241,51,94,78,65,68,55,33,30,6168,-4265,-13306,-5929,1624,765,-980,-43,251,-127
1262,50,85,75,64,64,49,33,28,6185,-4238,-13298,-5950,1601,767,-979,-58,214,-131
1284,42,66,72,52,54,35,23,21,6191,-4220,-13291,-5972,1592,786,-966,-78,141,-110
1307,39,68,72,46,64,42,24,26,6197,-4213,-13282,-5991,1613,794,-958,-99,115,-49
1322,27,54,55,42,65,39,27,23,6195,-4217,-13274,-6007,1640,818,-956,-110,39,-8
1344,29,59,72,55,74,40,26,24,6196,-4222,-13264,-6026,1675,851,-934,-114,43,6
1359,28,64,74,56,83,41,27,25,6200,-4228,-13251,-6045,1635,868,-889,-109,58,34
1382,27,69,89,60,80,39,25,25,6199,-4229,-13242,-6065,1612,898,-860,-83,31,11
1404,28,72,101,58,71,32,24,17,6196,-4220,-13234,-6092,1613,908,-840,-93,41,-49
1419,30,77,132,68,71,30,21,17,6191,-4208,-13226,-6123,1627,920,-814,-105,35,-79
1442,28,90,130,60,63,28,21,18,6187,-4193,-13219,-6151,1625,902,-803,-79,35,-96
1464,32,122,151,63,59,36,23,20,6188,-4176,-13214,-6174,1619,879,-791,-51,48,-96
1479,36,122,148,61,62,38,25,22,6195,-4156,-13208,-6193,1604,894,-845,-29,107,-85
1502,36,121,146,70,63,38,25,22,6200,-4136,-13204,-6209,1570,891,-823,-16,90,-77
1524,34,145,122,62,63,38,24,23,6201,-4120,-13203,-6222,1552,870,-809,-7,50,-72
1541,36,138,117,65,63,38,25,24,6198,-4111,-13204,-6229,1551,857,-830,-5,18,-50
1562,32,118,104,62,57,31,21,25,6198,-4110,-13204,-6229,1571,863,-807,-5,-15,-10
1584,41,124,99,60,60,28,19,24,6199,-4114,-13201,-6231,1582,875,-810,-5,-12,39
1601,41,126,99,50,58,29,25,25,6198,-4122,-13200,-6228,1596,890,-806,14,-40,62
1622,42,101,107,48,55,29,26,24,6197,-4129,-13201,-6222,1586,907,-825,34,-37,73
1644,42,95,107,41,46,28,26,23,6194,-4138,-13205,-6212,1602,910,-837,51,-65,78
1661,42,88,107,40,41,28,26,20,6186,-4144,-13212,-6201,1616,914,-863,54,-77,56
1682,34,105,131,40,30,25,26,18,6176,-4151,-13219,-6191,1621,918,-854,53,-103,51
1705,36,112,126,39,34,24,24,18,6155,-4160,-13234,-6175,1617,903,-890,66,-163,33
1721,34,114,147,37,33,25,23,20,6129,-4165,-13251,-6160,1631,894,-894,66,-184,-9
1742,45,143,154,37,34,26,22,20,6103,-4168,-13267,-6149,1630,891,-917,43,-172,-26
1764,48,146,151,35,36,30,22,23,6076,-4173,-13284,-6137,1659,865,-909,45,-190,-38
1787,48,127,132,36,36,32,29,29,6053,-4177,-13300,-6122,1662,853,-943,53,-170,-33
1802,49,122,128,37,31,31,28,30,6033,-4183,-13314,-6106,1620,841,-928,55,-156,-10
1826,58,121,94,36,30,31,29,29,6018,-4192,-13328,-6084,1588,817,-933,81,-142,25
1841,51,102,83,33,30,30,30,30,6005,-4204,-13343,-6058,1580,792,-961,89,-133,45
1862,49,99,69,29,25,24,32,29,5996,-4218,-13354,-6031,1609,791,-964,83,-126,62
1892,50,119,64,30,24,22,25,24,5988,-4238,-13365,-6002,1627,787,-983,84,-132,93
1901,50,124,100,28,44,24,25,25,5983,-4259,-13376,-5968,1650,793,-1006,109,-128,111
1922,41,119,105,27,57,23,24,27,5982,-4278,-13385,-5935,1676,811,-1035,110,-98,123
1944,39,104,107,27,67,25,23,24,5982,-4292,-13393,-5905,1714,802,-1038,107,-88,86
1961,42,107,125,29,77,25,20,24,5983,-4297,-13404,-5876,1726,835,-1019,140,-81,52
1982,38,83,141,28,91,26,21,24,5992,-4288,-13416,-5846,1721,861,-1064,193,-3,20
2005,34,100,126,26,94,24,20,22,6009,-4277,-13426,-5813,1704,842,-1000,221,13,31
2021,33,111,124,26,90,23,22,20,6027,-4257,-13435,-5789,1714,826,-993,202,44,-25
2042,31,109,118,25,84,20,23,22,6045,-4239,-13439,-5772,1744,817,-1043,140,77,-35
2066,27,107,126,25,80,20,24,23,6062,-4228,-13440,-5762,1708,793,-1037,87,82,-18
2095,38,110,127,26,68,23,25,26,6078,-4222,-13439,-5751,1676,772,-1080,60,97,8
