time,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,quat0,quat1,quat2,quat3,acc0,acc1,acc2,gyro0,gyro2,gyro2
1204,167,299,542,194,228,154,79,73,4572,-4588,-10740,-10543,1340,1383,-119,55,379,-442
1226,162,275,473,210,222,146,77,70,4544,-4500,-10760,-10573,1294,1391,-76,40,249,-446
1249,147,255,462,219,238,118,64,58,4519,-4423,-10776,-10600,1309,1357,-109,8,235,-416
1264,140,224,471,213,249,107,52,53,4495,-4361,-10786,-10625,1354,1380,-62,-18,176,-362
1286,114,217,409,209,268,124,53,64,4478,-4297,-10790,-10655,1404,1472,-5,-20,208,-328
1309,111,249,491,245,268,137,60,64,4454,-4242,-10789,-10687,1349,1424,-17,-79,159,-329
1324,123,272,480,252,306,156,75,73,4437,-4192,-10783,-10720,1307,1403,-17,-101,187,-276
1346,129,274,421,233,320,176,90,81,4429,-4136,-10775,-10753,1296,1463,37,-72,228,-233
1369,120,262,414,271,317,175,91,81,4426,-4080,-10773,-10778,1285,1464,-5,-30,243,-224
1384,120,263,466,291,353,173,93,79,4415,-4032,-10775,-10799,1240,1449,26,-14,160,-210
1407,120,246,444,295,367,219,108,89,4408,-3991,-10770,-10821,1278,1436,36,-46,160,-191
1429,115,236,437,334,413,265,123,101,4408,-3948,-10765,-10842,1287,1465,81,-16,179,-166
1444,102,213,457,452,405,268,124,100,4408,-3905,-10766,-10857,1304,1531,38,11,180,-145
1467,108,212,442,513,547,311,142,108,4409,-3866,-10756,-10880,1271,1486,36,-69,199,-138
1489,114,224,436,523,556,327,145,107,4408,-3834,-10748,-10900,1251,1478,43,-65,161,-117
1504,108,205,370,545,578,297,136,98,4407,-3796,-10744,-10918,1249,1495,74,-22,160,-132
1527,101,193,379,524,567,254,117,84,4410,-3760,-10738,-10934,1267,1518,74,-22,173,-117
1549,118,293,384,457,657,276,120,82,4419,-3729,-10726,-10953,1284,1479,75,-58,192,-89
1564,126,303,399,420,606,263,122,84,4422,-3701,-10718,-10970,1241,1505,93,-43,142,-77
1587,127,319,373,496,737,283,131,89,4422,-3675,-10716,-10980,1256,1517,43,-24,124,-86
1609,128,319,439,599,795,325,145,95,4417,-3653,-10712,-10994,1247,1527,74,-47,93,-84
1624,127,325,459,597,850,351,155,100,4413,-3641,-10703,-11007,1231,1466,86,-71,61,-58
1646,130,289,440,600,824,354,163,110,4416,-3635,-10694,-11017,1252,1493,100,-56,57,-4
1669,133,348,430,577,836,386,178,120,4419,-3623,-10695,-11019,1256,1515,86,10,64,-16
1684,121,328,418,530,749,376,175,116,4417,-3613,-10692,-11026,1228,1512,82,-33,48,-28
1707,123,339,369,428,719,357,168,111,4405,-3617,-10689,-11032,1197,1476,120,-41,-58,-8
1729,126,330,376,529,652,339,167,109,4406,-3617,-10684,-11036,1243,1507,125,-27,6,21
1744,104,308,380,536,649,329,160,97,4410,-3612,-10682,-11039,1263,1523,123,1,35,10
1767,86,252,374,576,707,325,155,90,4422,-3607,-10674,-11044,1284,1521,102,-31,80,32
1789,88,264,390,571,681,339,159,91,4425,-3599,-10668,-11051,1226,1506,150,-12,44,4
1811,84,249,392,545,623,328,155,89,4429,-3587,-10666,-11055,1246,1534,107,-5,68,-7
1826,91,251,386,469,651,327,153,84,4431,-3580,-10663,-11059,1240,1516,91,-20,50,1
1849,101,254,408,440,616,306,145,86,4431,-3579,-10663,-11059,1202,1508,117,11,5,9
1872,95,232,402,426,485,261,122,78,4426,-3571,-10671,-11056,1234,1537,91,39,1,-17
1886,98,216,386,409,522,221,112,77,4412,-3569,-10679,-11055,1206,1531,90,9,-51,-35
1909,111,225,374,397,542,229,122,86,4401,-3578,-10679,-11056,1221,1493,111,-30,-76,8
1932,101,252,350,461,474,232,127,93,4393,-3587,-10681,-11054,1249,1507,109,-7,-69,12
1946,92,221,393,490,539,258,136,95,4384,-3595,-10682,-11055,1214,1511,112,-20,-70,19
1969,94,211,392,475,522,236,128,87,4378,-3602,-10683,-11054,1253,1545,96,-19,-48,26
1991,95,230,382,471,471,226,121,83,4370,-3601,-10684,-11056,1229,1545,116,-6,-30,-6
2006,108,259,374,473,476,218,116,85,4362,-3597,-10688,-11057,1195,1533,98,3,-20,-12
2029,114,260,363,386,618,247,122,88,4352,-3600,-10692,-11056,1190,1511,89,-2,-53,5
2051,113,270,354,353,576,229,115,81,4348,-3602,-10690,-11059,1235,1526,119,-19,-26,14
2066,110,258,339,313,581,231,117,84,4352,-3608,-10683,-11061,1259,1507,139,-26,-7,48
2089,108,230,333,291,578,235,117,85,4357,-3613,-10677,-11065,1239,1490,153,-18,-5,46
2111,86,196,357,254,545,223,109,77,4364,-3618,-10673,-11063,1221,1476,111,-6,4,62
2126,83,183,356,219,364,163,80,59,4360,-3628,-10678,-11057,1168,1486,81,15,-61,63
2149,81,166,256,182,288,138,67,55,4335,-3652,-10700,-11039,1116,1460,37,56,-221,40
2171,79,182,259,137,237,114,57,47,4288,-3698,-10723,-11018,1088,1441,34,15,-396,49
2186,83,190,287,116,156,85,48,53,4242,-3771,-10743,-10992,1147,1390,30,-9,-495,124
2209,72,177,246,102,143,76,37,47,4196,-3862,-10765,-10957,1154,1390,-4,3,-567,200
2231,56,176,220,85,137,80,35,47,4155,-3967,-10786,-10913,1183,1364,14,27,-627,271
2246,60,176,220,70,139,83,40,54,4131,-4079,-10807,-10861,1254,1341,-7,70,-601,341
2269,55,163,217,71,131,78,44,53,4112,-4184,-10843,-10792,1284,1275,-30,207,-597,305
2291,63,161,193,66,139,89,49,38,4102,-4284,-10891,-10708,1310,1271,-36,332,-601,324
2306,67,180,210,65,137,89,49,36,4104,-4358,-10920,-10648,1337,1452,-39,236,-395,332
2329,67,150,201,66,129,83,50,37,4113,-4441,-10921,-10609,1535,1653,28,90,-368,403
2351,64,157,204,66,123,78,48,24,4102,-4528,-10914,-10584,1529,1626,-61,-62,-396,337
2366,64,171,190,74,122,79,42,24,4086,-4600,-10921,-10551,1487,1475,-110,20,-376,221
2389,50,179,181,66,127,71,40,29,4084,-4662,-10932,-10513,1463,1406,-131,79,-301,222
2411,69,169,208,74,130,70,46,34,4104,-4716,-10932,-10482,1442,1456,-159,56,-151,318
2426,73,168,216,74,132,81,48,37,4129,-4776,-10926,-10451,1440,1539,-167,32,-147,412
2449,73,159,206,74,146,88,50,36,4138,-4844,-10918,-10424,1415,1441,-165,-18,-225,358
2471,80,165,215,64,121,87,52,39,4136,-4926,-10900,-10406,1443,1349,-184,-144,-284,332
2486,76,151,199,65,116,89,52,37,4123,-5031,-10876,-10386,1464,1316,-181,-197,-406,383
2509,56,144,116,50,122,88,47,31,4105,-5140,-10860,-10356,1395,1330,-204,-152,-456,423
2531,49,140,97,50,136,82,48,33,4088,-5268,-10832,-10328,1471,1309,-175,-210,-525,486
2546,51,144,108,46,115,64,42,32,4083,-5410,-10771,-10321,1589,1274,-150,-394,-459,572
2569,46,153,95,45,119,68,44,35,4081,-5572,-10694,-10315,1613,1264,-172,-484,-483,683
2591,49,159,86,39,111,62,44,35,4091,-5716,-10642,-10286,1513,1300,-191,-265,-450,709
2606,49,146,87,38,101,62,43,47,4061,-5853,-10620,-10244,1344,1389,-285,-200,-588,615
2629,49,144,87,38,95,58,38,44,4007,-5998,-10593,-10208,1546,1354,-231,-278,-729,484
2651,51,139,75,37,96,61,39,45,3953,-6129,-10552,-10195,1709,1245,-158,-364,-660,334
2666,52,91,59,42,98,90,45,42,3920,-6235,-10515,-10181,1794,1200,-196,-282,-496,273
2689,50,49,49,44,93,93,42,41,3897,-6330,-10483,-10164,1710,1213,-150,-195,-451,297
2713,52,58,47,46,93,94,40,27,3906,-6421,-10433,-10155,1666,1198,-174,-227,-268,445
2734,62,61,39,52,77,95,47,27,3917,-6517,-10378,-10146,1535,1194,-187,-245,-265,536
2749,69,62,37,54,77,97,48,28,3911,-6609,-10331,-10137,1600,1211,-289,-279,-274,440
2771,66,58,36,50,65,63,35,27,3880,-6694,-10304,-10120,1613,1229,-351,-248,-360,295
2794,80,56,33,51,71,82,45,32,3834,-6768,-10294,-10099,1631,1219,-331,-181,-431,171
2809,79,42,31,47,59,102,54,34,3793,-6839,-10286,-10075,1659,1158,-260,-125,-440,142
2831,73,36,32,48,71,106,51,34,3765,-6905,-10268,-10058,1668,1092,-252,-151,-358,157
2854,69,34,31,49,71,104,51,32,3746,-6963,-10250,-10044,1647,1086,-218,-115,-309,162
2869,67,31,31,50,73,105,54,32,3731,-7012,-10245,-10020,1620,1116,-320,-41,-263,146
2891,52,32,28,48,66,88,48,32,3704,-7058,-10257,-9986,1594,1115,-369,18,-320,84
2914,59,37,30,51,68,71,46,31,3662,-7105,-10281,-9943,1564,1118,-402,47,-404,24
2929,60,35,32,45,61,65,47,29,3609,-7158,-10305,-9900,1629,1141,-371,25,-491,-2
2951,56,41,34,41,58,64,44,28,3560,-7218,-10298,-9881,1735,1128,-306,-131,-451,42
2974,62,43,32,39,55,62,40,32,3529,-7271,-10272,-9881,1808,1148,-247,-196,-326,92
2990,64,49,33,44,59,64,40,27,3510,-7301,-10250,-9888,1729,1125,-270,-153,-176,52
3011,63,50,33,40,65,53,32,25,3501,-7311,-10246,-9888,1642,1106,-335,-44,-77,-6
3034,60,52,39,42,65,52,33,26,3494,-7310,-10257,-9880,1610,1084,-348,51,-60,-63
3049,62,46,37,43,63,58,39,26,3489,-7305,-10262,-9880,1671,1074,-348,11,-23,-92
3071,63,43,38,43,65,55,38,23,3485,-7301,-10264,-9882,1669,1107,-379,-12,7,-66
3094,63,39,39,38,62,54,36,23,3482,-7307,-10264,-9878,1628,1122,-411,-19,-25,8
3109,57,48,37,38,58,53,34,23,3480,-7319,-10263,-9871,1669,1152,-409,-9,-57,34
3131,72,46,27,31,66,85,39,24,3469,-7333,-10265,-9864,1640,1110,-400,-24,-92,-2
3154,69,45,25,30,66,87,36,25,3461,-7337,-10261,-9868,1660,1063,-364,-59,-39,-54
3169,68,44,25,29,63,87,36,22,3459,-7339,-10258,-9869,1663,1083,-361,-21,-16,-29
3191,71,42,22,29,67,97,39,24,3463,-7343,-10259,-9864,1657,1099,-398,16,-8,2
3214,73,23,21,28,60,95,41,24,3464,-7349,-10261,-9857,1637,1117,-415,11,-23,14
3229,58,23,22,29,59,72,36,29,3457,-7355,-10261,-9855,1623,1134,-408,-27,-39,-4
3251,68,20,20,30,65,69,35,28,3447,-7365,-10260,-9853,1652,1138,-450,-58,-42,-3
3274,63,22,23,31,68,73,39,27,3437,-7377,-10255,-9852,1670,1138,-439,-72,-54,10
3289,58,20,22,32,67,66,39,28,3426,-7391,-10251,-9850,1658,1136,-412,-62,-76,9
3311,69,19,27,33,68,71,38,29,3413,-7401,-10247,-9851,1665,1088,-380,-61,-79,-32
3334,70,17,27,31,63,73,36,23,3403,-7403,-10246,-9854,1655,1088,-380,-47,-41,-61
3349,62,18,28,32,56,71,35,24,3396,-7405,-10248,-9852,1650,1089,-397,-16,-35,-52
10,Repeat 3,,,,,,,,,,,,,,,,,
32,57,20,28,34,67,88,39,25,3379,-7420,-10244,-9852,1654,1141,-393,-48,-63,-2
47,39,20,26,33,67,85,40,26,3366,-7429,-10239,-9854,1627,1121,-380,-67,-73,-13
70,35,20,26,38,63,82,37,26,3356,-7436,-10234,-9857,1629,1103,-380,-64,-49,-20
101,33,20,26,35,68,86,38,27,3350,-7441,-10232,-9858,1633,1112,-397,-35,-30,-12
107,28,19,25,43,76,92,39,25,3347,-7447,-10230,-9856,1627,1121,-405,-23,-30,0
130,31,19,25,41,60,68,32,22,3344,-7453,-10227,-9856,1639,1121,-395,-30,-26,6
152,31,20,25,43,59,70,32,22,3340,-7461,-10222,-9856,1652,1121,-401,-40,-32,3
167,32,21,26,40,61,69,34,22,3336,-7466,-10220,-9856,1660,1129,-393,-24,-34,-9
190,35,20,26,46,61,65,37,26,3332,-7468,-10218,-9858,1660,1136,-380,-24,-24,-17
212,33,22,26,37,52,56,37,26,3328,-7468,-10217,-9860,1664,1139,-374,-17,-16,-26
227,32,22,29,36,55,58,38,27,3328,-7465,-10217,-9863,1641,1127,-364,-4,1,-29
250,32,22,36,38,57,59,37,26,3326,-7459,-10220,-9865,1630,1134,-383,10,7,-44
272,32,21,38,44,55,68,41,29,3322,-7456,-10223,-9866,1627,1124,-405,-8,4,-42
295,28,23,38,38,52,66,39,24,3321,-7456,-10223,-9866,1632,1100,-403,-13,2,-31
310,28,21,39,39,51,65,37,25,3323,-7453,-10223,-9868,1637,1113,-376,3,11,-26
332,26,23,36,39,48,69,40,26,3323,-7453,-10223,-9867,1639,1136,-395,-4,12,-11
355,27,21,28,37,46,67,41,27,3323,-7453,-10223,-9867,1645,1141,-394,8,12,-11
370,28,24,23,29,43,62,40,27,3325,-7450,-10225,-9866,1634,1139,-393,20,10,-19
392,29,24,23,31,49,66,47,29,3328,-7445,-10231,-9863,1642,1138,-414,34,20,-34
415,34,27,25,33,60,78,50,30,3330,-7438,-10236,-9862,1633,1127,-404,24,26,-42
430,34,29,32,35,73,85,48,30,3332,-7433,-10242,-9859,1620,1121,-416,33,23,-33
452,34,31,33,35,77,88,46,31,3336,-7431,-10244,-9858,1622,1119,-404,11,19,-13
475,31,29,33,34,76,88,44,28,3336,-7431,-10244,-9858,1628,1132,-401,1,15,-10
490,29,29,34,34,76,92,38,26,3336,-7432,-10244,-9858,1639,1137,-409,9,12,-16
512,24,27,33,32,69,86,36,25,3335,-7429,-10247,-9856,1640,1155,-428,9,11,-24
535,23,24,26,26,54,78,34,23,3334,-7426,-10250,-9856,1632,1140,-409,2,7,-28
550,21,25,24,29,49,75,35,23,3334,-7427,-10252,-9853,1623,1112,-417,2,-2,-17
572,21,25,26,29,49,69,34,24,3334,-7427,-10254,-9851,1616,1121,-415,6,0,-17
595,21,25,23,29,60,69,33,25,3334,-7427,-10254,-9851,1612,1118,-404,-1,-9,-10
610,24,26,23,32,64,69,36,27,3332,-7429,-10254,-9850,1616,1148,-387,-4,-18,0
632,22,27,20,33,69,66,36,28,3329,-7432,-10254,-9848,1616,1150,-398,-4,-22,3
655,35,24,21,29,71,60,34,26,3330,-7433,-10254,-9848,1643,1132,-394,6,-9,-7
670,35,23,19,33,79,63,34,24,3335,-7430,-10257,-9845,1639,1119,-391,31,10,-15
692,35,30,22,35,71,57,32,24,3340,-7425,-10262,-9842,1622,1132,-412,41,27,-16
715,34,33,28,35,68,54,28,21,3347,-7420,-10266,-9839,1609,1122,-403,45,33,-8
730,34,33,37,35,60,52,29,23,3352,-7418,-10271,-9834,1608,1139,-424,38,22,-1
752,19,38,40,36,60,57,32,23,3355,-7418,-10275,-9829,1622,1151,-432,29,6,7
775,19,41,41,35,65,64,37,24,3357,-7418,-10278,-9825,1615,1153,-406,25,-2,6
790,20,38,50,32,61,60,37,23,3360,-7417,-10281,-9821,1619,1149,-402,29,-3,4
812,22,43,47,27,59,59,35,23,3360,-7418,-10281,-9821,1629,1137,-406,15,3,10
835,29,49,43,29,64,58,32,21,3364,-7419,-10282,-9817,1628,1142,-412,24,3,15
850,31,48,41,31,64,56,29,23,3368,-7421,-10285,-9811,1614,1136,-424,29,-5,17
872,32,48,39,28,54,49,24,23,3368,-7422,-10285,-9811,1631,1127,-416,6,-13,11
895,33,49,31,39,60,51,27,24,3368,-7422,-10285,-9811,1640,1141,-413,15,-12,7
910,30,45,29,39,58,53,34,25,3368,-7422,-10285,-9811,1631,1138,-400,14,-7,3
932,25,41,33,41,56,54,36,24,3373,-7422,-10283,-9811,1637,1121,-401,1,17,3
955,24,56,40,40,53,53,37,25,3379,-7421,-10282,-9811,1632,1128,-397,10,23,12
970,22,55,44,40,54,49,38,24,3385,-7419,-10284,-9808,1623,1137,-425,31,26,8
992,22,54,42,33,52,47,34,22,3389,-7418,-10286,-9806,1609,1146,-401,24,13,13
1015,22,56,49,34,56,48,31,22,3394,-7418,-10287,-9803,1614,1130,-416,19,14,15
1030,24,67,45,32,55,49,31,23,3399,-7419,-10285,-9802,1641,1133,-417,7,18,20
1052,27,57,48,39,60,59,33,25,3407,-7420,-10284,-9800,1633,1125,-392,18,16,28
1075,26,69,82,44,52,62,33,25,3424,-7416,-10283,-9798,1643,1136,-409,52,71,38
1090,27,83,94,44,45,59,34,27,3434,-7413,-10281,-9799,1638,1169,-417,12,60,40
1112,28,88,95,47,43,54,32,25,3442,-7411,-10274,-9806,1658,1179,-403,-21,57,40
1135,29,86,95,51,57,63,41,32,3451,-7408,-10263,-9815,1680,1160,-376,-34,66,33
1150,24,90,98,45,53,55,37,28,3469,-7398,-10260,-9819,1728,1153,-398,33,104,8
1172,24,90,132,49,59,58,40,28,3482,-7372,-10269,-9825,1674,1152,-406,64,141,-81
1195,27,95,224,71,67,70,51,30,3494,-7336,-10274,-9843,1648,1067,-381,21,199,-158
1210,26,104,238,74,70,80,57,32,3506,-7294,-10275,-9869,1683,1084,-419,-30,265,-181
1232,26,104,260,76,72,82,51,29,3511,-7245,-10270,-9907,1734,1106,-505,-128,337,-244
1255,39,111,272,95,91,88,55,30,3511,-7193,-10258,-9958,1785,1143,-527,-218,380,-275
1278,53,108,263,111,116,111,65,35,3500,-7148,-10239,-10014,1702,1216,-469,-272,332,-218
1292,61,116,222,237,300,145,72,48,3513,-7122,-10209,-10059,1699,1229,-456,-241,337,-28
1315,71,123,220,296,344,185,92,59,3579,-7084,-10146,-10126,1796,1265,-294,-240,588,156
1338,84,140,205,322,372,187,97,66,3646,-7001,-10101,-10205,1598,1256,-189,-138,737,5
1352,114,160,261,368,519,282,153,102,3720,-6891,-10065,-10288,1545,1138,-94,-60,831,-125
1375,146,207,355,387,596,361,193,130,3797,-6776,-10047,-10353,1523,1049,2,95,762,-190
1397,146,206,470,349,572,363,195,127,3883,-6663,-10051,-10390,1584,1223,-43,270,722,-108
1412,156,204,572,333,584,372,201,137,3939,-6538,-10082,-10419,1612,1316,-72,338,625,-285
1435,158,212,614,332,586,377,204,135,3958,-6407,-10122,-10454,1573,1325,-101,258,540,-457
1457,137,260,708,293,494,320,170,112,3966,-6280,-10158,-10493,1617,1278,-84,195,498,-527
1472,107,254,722,280,407,224,120,77,3987,-6150,-10189,-10532,1658,1296,-87,210,568,-500
1495,110,264,679,274,357,198,109,73,3998,-6013,-10239,-10559,1599,1348,-117,293,524,-553
1518,90,288,676,249,302,142,74,43,4003,-5881,-10285,-10586,1512,1243,-83,264,483,-578
1533,98,306,759,261,272,125,62,37,3991,-5754,-10332,-10615,1411,1149,-71,219,408,-639
1555,105,272,713,259,204,100,47,36,3982,-5637,-10382,-10632,1469,1177,-147,232,384,-608
1586,125,256,756,267,201,98,51,37,3966,-5524,-10441,-10640,1509,1328,-125,295,307,-589
1593,119,245,784,262,186,103,51,35,3943,-5425,-10492,-10649,1428,1354,-130,223,251,-525
1615,130,228,738,297,310,116,56,40,3922,-5343,-10517,-10673,1380,1352,-92,71,237,-421
1638,127,208,623,290,314,112,61,46,3911,-5264,-10528,-10706,1397,1371,-43,11,287,-368
1653,127,227,603,317,365,137,70,46,3910,-5181,-10536,-10739,1412,1315,-73,14,355,-375
1675,120,255,689,384,375,147,77,53,3902,-5103,-10554,-10761,1411,1401,-46,75,271,-361
1698,122,264,754,418,405,149,77,55,3888,-5026,-10570,-10786,1410,1421,-88,30,274,-384
1713,124,257,754,393,325,143,78,59,3867,-4954,-10583,-10814,1330,1460,-66,-5,233,-346
1735,149,268,782,395,329,154,81,67,3844,-4899,-10592,-10840,1265,1372,-44,-35,157,-305
1758,143,268,828,415,299,135,74,70,3839,-4836,-10599,-10863,1332,1416,-45,10,255,-275
1773,147,264,733,425,337,163,95,88,3825,-4773,-10613,-10881,1351,1495,-33,41,202,-299
1795,157,263,657,435,318,161,96,90,3810,-4702,-10622,-10909,1369,1535,30,15,223,-337
1818,157,271,754,510,347,182,104,99,3791,-4629,-10619,-10950,1315,1507,16,-88,266,-352
1833,155,246,800,534,347,177,101,99,3790,-4556,-10609,-10990,1310,1471,24,-88,344,-297
1855,155,277,811,521,333,178,102,97,3787,-4489,-10606,-11022,1277,1413,-8,-56,303,-293
1878,137,285,767,488,329,146,75,77,3766,-4430,-10623,-11036,1178,1495,-32,33,167,-279
1893,124,302,733,456,322,145,73,74,3731,-4380,-10641,-11051,1183,1574,-13,5,72,-282
1915,125,321,691,371,352,144,69,70,3691,-4348,-10651,-11068,1225,1537,0,-52,-4,-263
1938,91,345,670,389,365,152,73,65,3659,-4323,-10657,-11082,1246,1452,-1,-58,4,-246
1953,100,325,615,387,432,164,79,70,3642,-4303,-10655,-11098,1199,1382,49,-58,31,-169
1975,108,317,673,349,395,157,77,70,3643,-4283,-10658,-11102,1223,1494,36,24,80,-64
1998,109,319,771,367,391,160,78,70,3621,-4259,-10674,-11102,1163,1600,10,48,-5,-122
2013,103,322,797,396,342,137,67,58,3586,-4243,-10687,-11108,1159,1567,28,-4,-74,-163
2035,110,365,806,363,347,122,59,53,3551,-4228,-10700,-11112,1217,1545,67,21,-97,-186
2058,110,353,825,348,263,112,59,48,3530,-4216,-10709,-11115,1314,1495,35,6,-38,-186
2073,106,337,807,378,249,109,60,47,3514,-4196,-10716,-11120,1206,1529,33,13,11,-133
2103,138,364,797,366,267,109,65,60,3509,-4183,-10717,-11126,1186,1532,1,-21,45,-57
2118,144,356,763,353,264,110,68,63,3508,-4170,-10720,-11128,1217,1577,3,10,53,-37
2133,142,323,784,330,232,123,75,72,3503,-4152,-10720,-11137,1259,1603,34,-23,63,-85
2155,141,317,782,342,230,128,77,100,3500,-4131,-10717,-11149,1245,1554,49,-26,85,-106
2178,149,321,889,402,280,160,86,114,3489,-4106,-10723,-11156,1229,1561,4,-3,65,-146
2200,125,267,935,411,274,158,82,107,3481,-4087,-10725,-11163,1208,1549,-11,-29,66,-108
2215,116,289,924,406,322,179,93,116,3470,-4077,-10729,-11166,1137,1507,-7,-18,14,-66
2238,104,270,861,390,327,170,87,113,3459,-4074,-10728,-11172,1183,1554,56,-26,-26,-47
2260,95,263,818,390,330,165,78,91,3452,-4064,-10729,-11176,1249,1601,44,-11,17,-72
2275,82,248,661,301,285,133,68,73,3441,-4041,-10728,-11189,1222,1607,43,-36,61,-132
2298,71,263,546,265,273,132,70,79,3412,-4028,-10735,-11196,1094,1530,-16,-53,-35,-140
2320,77,218,577,308,228,94,51,68,3387,-4037,-10737,-11198,1071,1493,40,-40,-131,-40
2335,85,242,594,345,208,91,52,67,3388,-4051,-10732,-11198,1231,1575,102,-9,-61,54
2358,85,265,629,352,223,97,61,65,3389,-4051,-10731,-11199,1224,1568,81,-16,9,15
2380,82,277,632,334,226,100,63,67,3393,-4039,-10730,-11203,1164,1597,29,-4,71,-2
2395,84,301,553,340,214,90,58,60,3388,-4039,-10731,-11203,1082,1549,-4,-25,-7,27
2418,73,306,462,285,225,91,55,49,3373,-4054,-10733,-11201,1090,1548,27,-26,-113,36
2440,71,285,496,241,229,94,53,40,3374,-4066,-10728,-11200,1170,1554,87,-11,-59,66
2455,70,277,464,194,199,77,44,34,3380,-4076,-10721,-11201,1189,1547,48,-26,-9,70
2478,69,273,434,199,196,71,36,28,3392,-4080,-10714,-11203,1132,1535,63,-11,29,93
2500,64,236,465,167,191,74,37,29,3398,-4096,-10717,-11193,1092,1503,-18,13,-37,118
2515,59,223,460,150,136,75,39,33,3386,-4127,-10731,-11171,1070,1517,-44,48,-188,123
2538,61,205,463,164,138,79,41,37,3351,-4186,-10756,-11137,1025,1472,-88,55,-396,139
2560,59,179,426,142,129,84,39,40,3307,-4269,-10771,-11103,1132,1541,17,31,-549,192
2575,63,174,419,130,130,86,39,39,3290,-4349,-10762,-11086,1338,1582,98,-39,-416,228
2597,75,163,401,138,144,85,36,42,3288,-4418,-10753,-11068,1314,1539,23,-37,-301,247
2620,75,163,394,148,142,84,34,38,3294,-4477,-10746,-11049,1196,1475,17,6,-235,276
2635,68,194,296,111,177,72,29,34,3308,-4547,-10743,-11019,1157,1441,-41,34,-251,359
2657,66,210,279,108,182,81,31,30,3327,-4619,-10738,-10988,1313,1558,-1,58,-256,383
2680,63,215,297,106,180,81,31,29,3358,-4694,-10722,-10963,1408,1594,-17,6,-196,427
2695,54,235,294,90,166,74,31,25,3384,-4764,-10697,-10949,1379,1553,-5,-63,-181,402
2726,51,229,278,58,160,74,35,27,3410,-4825,-10688,-10924,1278,1464,-40,29,-166,373
2740,53,202,238,59,109,75,38,28,3427,-4895,-10685,-10890,1160,1396,-92,47,-236,401
2755,56,185,259,49,133,69,39,30,3435,-4994,-10686,-10841,1235,1368,-177,35,-381,457
2777,50,173,236,52,195,74,40,30,3436,-5116,-10689,-10781,1266,1393,-199,39,-514,532
2800,43,141,201,54,206,78,43,33,3461,-5246,-10659,-10739,1479,1436,-63,-48,-443,637
2815,48,147,227,54,203,72,37,31,3494,-5372,-10616,-10709,1583,1442,-49,-112,-376,635
2837,47,181,268,52,197,69,34,31,3514,-5487,-10591,-10669,1492,1416,-63,-28,-417,564
2860,49,190,322,66,189,81,37,33,3512,-5593,-10593,-10612,1323,1385,-204,56,-473,486
2876,51,198,418,66,131,82,43,33,3495,-5717,-10588,-10557,1427,1392,-169,-5,-603,483
2897,54,205,433,63,130,83,42,29,3486,-5830,-10553,-10533,1602,1358,-117,-169,-473,423
2920,54,222,416,63,131,83,43,31,3503,-5915,-10519,-10514,1719,1371,-124,-103,-269,378
2935,55,198,409,62,129,84,44,33,3515,-5976,-10499,-10496,1644,1349,-124,-37,-217,274
2957,55,182,343,45,106,65,39,30,3525,-6016,-10497,-10471,1516,1302,-155,62,-172,194
2980,51,170,212,34,104,54,32,29,3505,-6052,-10513,-10442,1375,1359,-282,49,-235,120
2995,46,155,184,37,93,49,29,29,3468,-6108,-10523,-10412,1460,1370,-273,-26,-383,118
3017,37,115,178,37,93,52,27,25,3439,-6171,-10513,-10393,1539,1298,-227,-108,-353,145
3040,44,103,142,35,95,49,27,26,3414,-6250,-10494,-10374,1581,1257,-281,-168,-366,207
3055,38,101,141,37,109,61,25,26,3400,-6339,-10467,-10351,1564,1245,-195,-136,-404,315
3077,38,101,133,38,97,59,25,25,3376,-6411,-10462,-10321,1399,1303,-269,-55,-380,264
3100,37,99,124,41,103,65,25,24,3341,-6489,-10452,-10293,1532,1353,-283,-106,-441,238
3115,39,95,124,42,111,71,28,24,3299,-6550,-10440,-10280,1612,1302,-208,-140,-411,88
3137,28,97,147,40,109,71,27,18,3281,-6594,-10419,-10279,1651,1240,-185,-136,-240,81
3160,46,111,163,40,90,58,30,22,3280,-6645,-10392,-10274,1640,1249,-201,-114,-200,195
3182,53,122,165,41,92,61,30,25,3293,-6683,-10378,-10259,1523,1271,-264,-5,-107,241
3197,53,122,166,37,78,61,32,25,3299,-6728,-10355,-10250,1568,1313,-275,-82,-135,256
3220,56,122,167,39,62,57,35,25,3289,-6763,-10339,-10247,1598,1251,-288,-114,-146,110
3242,55,102,120,41,64,58,35,25,3278,-6788,-10325,-10249,1565,1204,-276,-109,-107,53
3257,41,85,129,43,68,62,35,25,3270,-6822,-10313,-10241,1554,1180,-302,-84,-142,98
3280,33,83,143,43,71,70,38,23,3277,-6867,-10293,-10229,1590,1214,-269,-62,-149,222
3302,34,82,141,41,63,64,37,23,3271,-6915,-10280,-10211,1498,1226,-341,-67,-187,217
3317,34,94,140,38,64,61,33,25,3256,-6965,-10265,-10197,1595,1237,-389,-127,-211,167
3340,33,92,141,38,63,64,35,25,3217,-7007,-10257,-10188,1567,1182,-349,-154,-272,21
3362,35,105,108,35,56,58,33,24,3184,-7051,-10257,-10168,1551,1211,-295,-56,-320,57
3377,38,99,97,33,49,45,29,25,3168,-7090,-10253,-10151,1614,1193,-312,-36,-239,81
3400,39,105,99,34,64,61,31,26,3156,-7127,-10245,-10137,1610,1219,-272,-30,-220,106
