time,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,quat0,quat1,quat2,quat3,acc0,acc1,acc2,gyro0,gyro2,gyro2
2919,152,112,125,35,31,33,25,38,-7377,-11692,-3243,-8175,1215,1595,-407,-305,-1039,606
2942,171,120,130,35,35,38,30,42,-7379,-11798,-3030,-8102,1265,1683,-450,-367,-1068,705
2964,174,121,104,35,33,50,31,44,-7379,-11894,-2806,-8042,1285,1711,-356,-367,-1040,796
2979,188,118,101,34,34,53,31,48,-7380,-11984,-2576,-7984,1302,1674,-293,-376,-1063,813
3002,174,118,79,29,37,55,33,48,-7399,-12059,-2350,-7923,1289,1628,-269,-455,-1041,741
3024,163,117,68,27,37,58,34,50,-7414,-12129,-2134,-7863,1256,1561,-205,-400,-1017,707
3039,145,103,64,27,34,59,35,47,-7422,-12204,-1930,-7793,1254,1541,-234,-324,-1034,672
3062,173,108,63,25,34,58,37,46,-7441,-12266,-1746,-7720,1399,1643,-280,-356,-961,517
3084,162,156,80,29,40,64,42,53,-7478,-12305,-1590,-7656,1436,1696,-255,-398,-823,376
3099,177,165,82,35,55,89,82,57,-7513,-12332,-1449,-7606,1347,1560,-247,-402,-686,347
3122,188,179,105,41,67,95,111,69,-7556,-12358,-1301,-7548,1185,1442,-312,-481,-705,369
3144,242,210,141,42,74,114,122,78,-7617,-12378,-1145,-7477,1122,1335,-361,-616,-752,310
3159,259,222,144,42,80,116,133,82,-7691,-12404,-994,-7380,1121,1379,-404,-645,-855,210
3182,277,201,138,43,81,115,154,81,-7749,-12456,-830,-7252,1181,1350,-445,-546,-1076,194
3204,282,271,166,37,78,102,149,89,-7796,-12515,-632,-7117,1252,1304,-407,-546,-1236,308
3219,277,275,156,33,71,123,136,80,-7837,-12581,-423,-6971,1240,1311,-352,-491,-1350,358
3242,233,291,171,37,73,112,144,74,-7872,-12641,-235,-6829,1358,1358,-269,-383,-1313,261
3264,219,284,179,44,82,139,192,117,-7894,-12685,-96,-6725,1524,1464,-191,-210,-1025,153
3279,198,279,180,43,87,152,195,119,-7916,-12702,11,-6668,1488,1490,-199,-208,-676,164
3303,191,234,177,44,81,155,203,114,-7949,-12707,109,-6617,1329,1514,-343,-328,-526,197
3324,189,229,184,51,88,158,227,119,-7995,-12703,212,-6567,1308,1521,-351,-420,-510,201
3339,195,205,200,56,86,179,263,135,-8032,-12701,307,-6523,1333,1412,-365,-374,-464,157
3362,182,243,255,53,76,170,234,108,-8059,-12696,398,-6495,1331,1276,-458,-380,-348,163
3384,179,251,256,53,71,178,225,102,-8078,-12697,507,-6461,1276,1328,-511,-387,-408,285
3399,166,240,263,69,85,221,312,112,-8106,-12692,637,-6424,1363,1469,-454,-447,-497,371
3422,172,283,261,74,91,270,386,129,-8138,-12675,765,-6403,1393,1418,-446,-495,-395,374
3444,189,263,232,83,116,329,460,150,-8172,-12652,886,-6389,1344,1389,-482,-518,-311,382
3459,176,257,217,95,136,377,490,167,-8214,-12623,1007,-6375,1361,1380,-461,-568,-306,360
3482,184,277,252,104,142,378,499,178,-8262,-12598,1137,-6340,1348,1325,-473,-624,-409,315
3504,216,336,242,105,150,385,513,203,-8320,-12569,1282,-6294,1389,1337,-303,-639,-559,319
3519,270,324,256,103,163,370,473,250,-8368,-12532,1410,-6277,1528,1472,-72,-477,-464,365
3542,254,326,253,96,158,337,482,265,-8392,-12498,1478,-6296,1553,1625,-127,-222,-139,304
3564,263,339,233,84,143,298,463,264,-8419,-12469,1503,-6313,1448,1565,-237,-187,27,135
3587,271,351,245,85,149,299,461,268,-8448,-12439,1531,-6327,1415,1429,-297,-244,37,92
3602,252,305,270,87,144,281,427,263,-8469,-12411,1571,-6342,1499,1444,-289,-229,-9,144
3624,214,336,285,89,124,270,436,235,-8475,-12384,1571,-6389,1482,1414,-274,-61,230,98
3647,225,347,287,90,116,245,345,228,-8465,-12369,1531,-6440,1424,1427,-338,106,363,-3
3662,226,313,271,87,111,223,331,213,-8457,-12361,1504,-6473,1401,1365,-395,50,262,-23
3684,203,282,222,77,94,212,332,206,-8457,-12351,1506,-6491,1467,1373,-359,-44,105,16
3707,237,312,215,60,78,180,277,188,-8459,-12345,1512,-6498,1396,1428,-392,-74,60,50
3722,224,271,190,53,82,181,239,181,-8475,-12327,1518,-6510,1399,1430,-331,-133,93,34
3753,239,319,226,52,79,180,215,181,-8483,-12320,1510,-6514,1371,1419,-388,-71,93,-26
3767,232,336,240,54,86,176,206,182,-8506,-12309,1509,-6505,1393,1429,-285,-124,1,-72
3782,232,335,258,56,87,185,206,178,-8527,-12296,1494,-6506,1418,1433,-284,-94,81,-109
3804,210,421,269,60,106,215,260,189,-8543,-12284,1467,-6513,1367,1402,-301,-48,153,-126
3827,223,506,316,60,123,231,268,168,-8558,-12271,1448,-6523,1343,1355,-259,-53,127,-92
3842,202,489,300,63,136,247,274,144,-8569,-12262,1450,-6526,1335,1294,-269,-87,32,-35
3864,261,507,353,69,136,255,327,184,-8582,-12247,1469,-6531,1383,1277,-272,-146,9,16
3887,315,555,362,72,141,247,332,239,-8602,-12216,1482,-6560,1395,1237,-73,-134,91,34
3902,300,487,339,71,135,229,309,237,-8592,-12201,1470,-6604,1434,1385,-241,46,241,82
3924,282,385,295,70,121,182,289,232,-8574,-12200,1449,-6634,1446,1557,-382,92,224,75
3947,304,432,342,62,116,141,262,220,-8584,-12184,1440,-6653,1455,1445,-210,-42,129,-10
3962,283,437,289,60,135,175,205,218,-8579,-12168,1414,-6694,1483,1420,-119,101,232,-1
3984,224,422,269,57,137,172,190,175,-8552,-12169,1371,-6735,1361,1377,-455,147,368,1
4007,240,439,265,52,128,167,151,161,-8526,-12174,1346,-6763,1407,1348,-395,122,224,6
4022,246,466,261,56,128,171,145,162,-8504,-12178,1332,-6788,1449,1427,-347,106,163,53
4044,235,431,184,59,130,184,167,180,-8493,-12165,1307,-6829,1517,1393,-139,120,225,-1
4067,214,411,218,61,122,154,158,156,-8467,-12162,1266,-6874,1384,1308,-334,166,343,-8
4082,307,444,273,70,136,162,138,147,-8432,-12164,1239,-6919,1496,1395,-274,216,257,63
4104,317,404,303,76,148,154,142,168,-8399,-12166,1211,-6960,1458,1425,-326,192,271,72
4127,326,368,302,72,147,144,137,168,-8374,-12169,1181,-6989,1454,1426,-329,156,222,13
4142,328,353,312,73,136,120,126,163,-8355,-12166,1154,-7023,1570,1436,-225,150,209,-11
4164,314,340,282,69,132,125,132,156,-8322,-12180,1111,-7043,1517,1556,-411,229,222,-24
4187,235,258,235,65,116,116,130,141,-8305,-12199,1089,-7035,1385,1403,-412,107,48,-69
4202,208,255,197,61,103,116,121,123,-8316,-12193,1099,-7031,1413,1235,-163,-72,-55,-53
4224,192,264,195,62,95,117,127,122,-8301,-12197,1099,-7042,1484,1420,-267,65,40,48
4247,153,230,168,56,89,118,110,96,-8294,-12197,1085,-7052,1499,1567,-270,67,83,24
4262,150,217,147,52,72,85,87,83,-8279,-12201,1047,-7069,1530,1580,-162,206,128,-47
4284,122,157,118,40,65,71,74,78,-8253,-12207,977,-7099,1564,1635,-66,387,225,-112
4307,88,146,92,33,58,68,66,54,-8218,-12209,886,-7147,1536,1544,-73,457,366,-157
4322,68,124,68,30,55,63,53,45,-8190,-12205,792,-7197,1397,1417,-120,395,434,-172
4344,103,130,67,27,52,56,41,40,-8156,-12203,707,-7248,1404,1364,-216,360,439,-146
4367,106,141,75,25,45,50,30,30,-8114,-12210,629,-7290,1468,1463,-241,398,368,-111
4382,109,149,76,28,33,47,26,32,-8075,-12214,550,-7333,1472,1513,-200,394,363,-100
4404,111,151,84,36,28,38,26,32,-8045,-12209,466,-7380,1421,1461,-115,377,390,-135
4427,127,155,105,34,33,37,27,34,-8013,-12198,369,-7438,1398,1376,-89,404,479,-182
4442,91,157,102,34,35,33,23,30,-7977,-12183,251,-7506,1366,1316,-84,459,592,-239
4464,83,126,96,37,36,32,21,28,-7936,-12166,116,-7580,1407,1273,-87,512,672,-318
4487,75,126,97,36,37,35,22,27,-7897,-12142,-33,-7660,1415,1256,-89,521,756,-383
4509,72,120,94,29,41,32,23,26,-7857,-12112,-186,-7747,1394,1211,-110,501,818,-391
4524,37,116,70,30,36,28,22,24,-7808,-12080,-337,-7840,1403,1229,-200,487,886,-340
4547,30,107,65,34,39,29,27,24,-7753,-12044,-478,-7942,1400,1305,-225,468,922,-232
4569,37,113,88,39,45,30,27,26,-7691,-12002,-604,-8056,1397,1311,-281,409,971,-119
4584,38,102,100,47,56,31,28,29,-7628,-11954,-721,-8177,1355,1339,-279,370,1005,-27
4607,34,95,101,51,54,31,28,30,-7558,-11910,-829,-8295,1344,1392,-315,365,971,46
4629,33,85,103,50,58,34,26,29,-7496,-11870,-925,-8399,1303,1428,-321,307,887,67
4644,36,87,103,61,73,42,21,30,-7445,-11833,-1008,-8485,1306,1449,-319,237,766,59
4668,29,87,98,72,82,53,25,32,-7352,-11766,-1131,-8643,1330,1429,-251,175,634,129
4689,27,82,89,76,85,56,27,29,-7305,-11738,-1166,-8716,1332,1423,-234,129,549,194
4712,34,88,103,80,118,81,36,29,-7263,-11710,-1189,-8785,1327,1441,-162,103,468,231
4728,41,95,124,121,229,120,54,35,-7215,-11676,-1198,-8869,1365,1451,-105,79,503,338
5,Repeat 4,,,,,,,,,,,,,,,,,
35,46,100,141,173,280,135,60,35,-7127,-11610,-1221,-9022,1390,1533,-7,104,463,295
44,55,120,176,236,301,182,86,46,-7084,-11569,-1245,-9105,1457,1502,60,144,505,259
65,54,114,180,265,373,187,89,46,-7035,-11531,-1296,-9183,1482,1500,34,239,552,155
87,54,124,198,258,349,174,84,43,-6994,-11482,-1377,-9264,1437,1468,84,294,652,16
104,53,117,195,253,349,180,85,42,-6958,-11426,-1474,-9345,1427,1464,83,295,719,-67
125,52,126,198,236,408,190,87,43,-6923,-11365,-1588,-9426,1451,1466,37,313,801,-153
147,45,110,167,195,449,158,70,31,-6903,-11300,-1709,-9497,1418,1436,6,261,800,-255
164,56,114,172,177,393,176,82,38,-6890,-11243,-1819,-9554,1377,1446,-37,197,708,-254
185,63,100,169,229,407,237,108,62,-6887,-11193,-1914,-9596,1276,1431,-56,125,602,-234
207,65,117,183,246,404,238,110,64,-6880,-11159,-1987,-9626,1266,1418,-25,120,437,-161
224,60,108,178,245,334,226,107,63,-6883,-11131,-2044,-9644,1272,1408,50,85,310,-167
245,61,135,225,256,285,226,106,66,-6883,-11108,-2097,-9659,1354,1405,45,88,273,-185
267,54,154,237,249,281,203,93,62,-6890,-11074,-2154,-9681,1349,1461,37,39,351,-199
284,43,157,220,210,225,126,62,45,-6902,-11041,-2205,-9699,1317,1435,63,16,302,-197
305,43,158,237,219,225,129,63,45,-6922,-10998,-2255,-9721,1324,1407,91,-42,336,-243
327,51,163,243,234,273,153,74,52,-6935,-10932,-2304,-9775,1421,1507,103,-99,544,-164
344,48,143,214,202,246,142,70,50,-6943,-10850,-2359,-9848,1449,1551,201,-87,662,-137
372,44,122,203,201,237,138,69,49,-6952,-10782,-2422,-9901,1333,1475,186,-24,565,-183
395,41,118,199,179,227,127,63,42,-6958,-10736,-2491,-9929,1217,1488,180,78,414,-201
404,37,100,161,141,189,106,57,38,-6971,-10707,-2566,-9932,1164,1490,164,121,277,-270
425,26,94,196,101,92,55,37,30,-6993,-10699,-2634,-9907,1186,1494,100,119,106,-347
447,26,96,220,110,69,49,36,30,-7025,-10699,-2689,-9870,1257,1501,110,67,-9,-387
464,26,99,230,98,63,49,36,30,-7060,-10676,-2745,-9854,1358,1526,113,-13,153,-418
485,29,100,243,102,60,52,39,29,-7106,-10657,-2796,-9827,1327,1558,54,-73,94,-444
507,31,98,263,101,69,53,33,27,-7154,-10645,-2830,-9796,1190,1560,54,-122,6,-339
523,30,108,248,98,72,51,34,26,-7205,-10638,-2832,-9766,1096,1527,107,-204,-107,-206
545,31,154,255,103,78,57,39,24,-7251,-10624,-2822,-9750,1057,1487,176,-224,-81,-118
567,31,183,294,108,80,55,36,24,-7276,-10623,-2813,-9735,1041,1434,236,-91,-120,-46
590,27,207,299,106,81,52,35,23,-7297,-10626,-2812,-9716,1068,1478,253,-22,-132,-71
605,27,207,288,102,80,59,39,32,-7315,-10630,-2820,-9695,1177,1525,272,26,-111,-127
627,60,210,309,117,111,76,47,32,-7323,-10627,-2843,-9686,1178,1520,277,81,-3,-134
644,64,191,309,120,137,79,48,34,-7322,-10621,-2877,-9684,1129,1517,235,125,77,-108
665,67,160,271,110,139,80,48,33,-7320,-10612,-2915,-9684,1141,1537,170,101,131,-127
687,66,127,266,106,143,83,51,35,-7325,-10598,-2956,-9682,1099,1532,173,76,138,-154
704,65,132,277,107,140,74,47,27,-7333,-10587,-2996,-9676,1136,1572,146,58,120,-172
725,38,113,237,88,115,63,43,24,-7343,-10586,-3026,-9660,1104,1569,119,49,30,-156
747,28,90,208,67,73,53,34,23,-7348,-10600,-3038,-9638,1085,1563,136,58,-88,-65
764,20,103,273,99,72,55,32,23,-7346,-10621,-3042,-9615,1094,1558,135,78,-131,-14
785,27,112,285,101,67,55,28,23,-7339,-10643,-3041,-9596,1122,1609,130,75,-132,34
807,27,121,304,114,68,55,29,25,-7335,-10665,-3040,-9575,1093,1604,118,65,-132,35
824,28,123,320,123,74,52,27,26,-7329,-10689,-3045,-9552,1101,1605,137,113,-142,5
845,29,118,319,120,76,50,27,28,-7333,-10709,-3056,-9523,1142,1657,115,82,-138,-70
867,27,115,262,99,78,48,28,27,-7348,-10727,-3071,-9486,1171,1685,84,47,-153,-147
884,22,127,246,106,77,55,35,27,-7366,-10750,-3081,-9441,1088,1640,95,53,-223,-139
905,22,119,198,101,84,59,39,26,-7385,-10786,-3083,-9386,1034,1587,88,69,-328,-117
927,20,119,223,105,78,57,37,25,-7404,-10820,-3072,-9334,1014,1573,117,34,-353,-64
944,24,134,236,113,85,59,37,22,-7414,-10856,-3051,-9292,1063,1569,112,35,-340,5
966,28,133,229,131,91,61,39,25,-7416,-10890,-3029,-9258,1047,1564,171,81,-322,59
987,26,113,247,131,94,52,35,23,-7408,-10919,-3005,-9237,1109,1584,142,73,-240,107
1004,26,107,293,132,87,46,31,25,-7401,-10942,-2986,-9222,1160,1603,117,55,-180,78
1025,26,113,268,129,90,48,30,26,-7392,-10956,-2974,-9216,1156,1585,113,53,-101,72
1047,21,103,263,145,85,51,33,25,-7381,-10965,-2972,-9215,1159,1606,81,61,-29,59
1064,17,115,259,126,75,49,29,26,-7362,-10973,-2966,-9223,1147,1615,38,47,21,123
1085,18,110,232,120,69,46,26,28,-7348,-10985,-2953,-9224,1160,1659,35,21,-39,139
1107,21,111,184,110,66,45,28,28,-7338,-10995,-2935,-9226,1182,1689,37,-11,-53,142
1124,24,110,199,122,81,47,29,29,-7336,-11010,-2916,-9215,1117,1675,61,-10,-133,125
1145,29,122,253,109,80,47,27,30,-7332,-11028,-2897,-9203,1114,1628,75,17,-154,114
1167,30,142,325,117,92,49,28,26,-7328,-11044,-2877,-9194,1136,1594,106,23,-144,106
1184,30,161,358,129,97,56,33,24,-7318,-11052,-2865,-9195,1180,1559,133,52,-69,84
1205,31,172,368,127,99,62,31,28,-7304,-11057,-2859,-9203,1200,1555,144,75,-15,80
1227,28,171,356,105,83,57,30,26,-7284,-11062,-2861,-9212,1216,1549,115,111,22,64
1244,26,164,328,97,79,54,31,25,-7262,-11073,-2861,-9216,1211,1537,79,124,-4,72
1266,25,131,260,88,65,50,31,25,-7242,-11085,-2859,-9217,1217,1534,41,96,-20,68
1287,28,152,223,79,65,46,28,23,-7222,-11098,-2855,-9220,1219,1572,24,84,-13,89
1304,26,160,225,84,68,43,29,27,-7201,-11105,-2854,-9227,1266,1587,15,75,29,78
1325,27,159,222,93,73,46,28,27,-7183,-11113,-2854,-9232,1269,1612,-39,47,39,63
1348,26,156,235,95,79,52,29,27,-7169,-11119,-2853,-9236,1255,1603,-49,22,34,63
1364,27,161,248,97,78,52,33,28,-7159,-11124,-2849,-9238,1230,1609,-59,-6,24,62
1385,26,119,240,99,69,51,32,28,-7153,-11131,-2842,-9237,1207,1580,-10,-1,-23,63
1407,26,88,248,99,69,51,34,24,-7144,-11138,-2833,-9238,1204,1550,-9,7,-19,73
1424,25,88,251,94,76,54,36,24,-7135,-11148,-2824,-9236,1228,1565,-26,7,-38,68
1445,25,88,213,88,81,47,37,24,-7132,-11157,-2818,-9229,1239,1574,-17,2,-50,23
1467,21,83,183,90,87,46,33,24,-7130,-11167,-2815,-9220,1223,1580,-7,18,-61,8
1484,23,113,230,115,99,49,35,30,-7133,-11175,-2810,-9209,1230,1573,18,-1,-84,-5
1505,22,115,201,112,109,53,38,29,-7139,-11183,-2805,-9196,1194,1571,52,9,-105,-7
1527,24,112,207,111,117,58,40,31,-7141,-11191,-2800,-9186,1190,1566,80,34,-96,16
1544,24,107,217,123,110,57,36,32,-7137,-11200,-2793,-9180,1205,1552,63,41,-80,34
1566,26,109,223,119,106,58,39,35,-7134,-11205,-2790,-9177,1232,1561,46,31,-46,16
1587,24,81,180,88,95,55,37,32,-7132,-11208,-2797,-9174,1252,1571,19,43,-7,-31
1604,25,85,213,94,88,55,36,31,-7132,-11211,-2813,-9166,1229,1584,7,64,0,-73
1625,24,84,223,111,65,50,35,28,-7131,-11211,-2830,-9161,1220,1570,20,67,18,-74
1648,23,88,224,111,70,51,34,27,-7129,-11211,-2844,-9158,1251,1586,-28,40,39,-61
1670,21,92,235,114,65,56,34,29,-7131,-11209,-2860,-9154,1253,1596,-41,21,40,-86
1686,20,116,265,117,94,59,34,27,-7132,-11207,-2880,-9149,1250,1593,-39,35,53,-108
1707,18,123,236,115,87,56,30,26,-7134,-11206,-2904,-9141,1213,1588,-81,36,53,-115
1730,18,123,216,99,86,51,24,26,-7142,-11207,-2921,-9128,1163,1563,-88,0,9,-109
1746,22,126,208,86,83,51,25,28,-7151,-11213,-2931,-9111,1134,1537,-75,-8,-41,-85
1767,22,118,196,81,82,44,20,22,-7163,-11221,-2934,-9091,1137,1538,-57,-14,-91,-80
1790,22,90,167,84,53,41,18,23,-7174,-11233,-2926,-9070,1137,1543,-14,-19,-146,-31
1806,25,98,214,95,52,38,20,25,-7178,-11244,-2906,-9060,1178,1535,34,-24,-142,46
1827,26,122,233,98,78,43,22,26,-7175,-11256,-2884,-9054,1215,1569,60,7,-132,79
1850,23,127,250,92,75,39,24,26,-7167,-11260,-2874,-9058,1238,1601,28,25,-29,67
1867,24,127,261,91,74,37,25,26,-7163,-11258,-2875,-9064,1232,1603,12,18,27,17
1887,23,128,255,86,73,35,25,25,-7160,-11253,-2889,-9068,1186,1602,-21,32,68,-23
1910,19,110,215,72,71,36,25,26,-7158,-11250,-2905,-9068,1170,1588,-55,35,65,-40
1926,17,82,207,80,74,41,25,23,-7153,-11251,-2919,-9066,1160,1578,-70,35,51,-28
1947,19,67,191,86,85,48,24,22,-7149,-11249,-2927,-9069,1197,1586,-84,7,63,-11
1977,20,65,172,90,90,50,24,22,-7149,-11249,-2933,-9067,1190,1595,-86,-13,30,-17
1986,21,59,161,94,90,51,24,24,-7148,-11248,-2936,-9068,1198,1579,-74,-18,37,-10
2007,23,62,160,101,93,54,24,23,-7150,-11246,-2936,-9069,1178,1591,-59,-31,18,2
2030,23,66,146,91,69,48,24,25,-7151,-11245,-2933,-9070,1209,1607,-40,-32,11,13
2046,22,68,159,96,69,43,23,25,-7156,-11242,-2930,-9072,1231,1619,-18,-39,7,-2
2067,20,67,175,100,68,45,27,29,-7162,-11239,-2931,-9069,1231,1623,-19,-30,-7,-35
2090,21,72,190,96,64,45,27,28,-7171,-11239,-2937,-9061,1201,1623,-30,-15,-17,-59
2106,20,73,195,103,68,42,27,27,-7181,-11241,-2942,-9049,1178,1594,-26,-15,-50,-74
2127,21,66,186,111,75,48,26,27,-7192,-11242,-2940,-9039,1185,1579,-14,-36,-56,-48
2150,23,72,173,107,64,48,30,26,-7202,-11240,-2938,-9034,1192,1577,-14,-44,-26,-43
2166,23,83,173,107,66,50,28,23,-7208,-11239,-2939,-9031,1192,1573,-43,-33,-4,-43
2187,22,80,157,106,72,48,29,23,-7215,-11236,-2943,-9028,1167,1570,-26,-27,2,-42
2210,22,81,145,101,87,54,32,26,-7220,-11234,-2947,-9025,1175,1567,-22,-15,6,-50
2226,21,78,141,91,89,51,34,26,-7225,-11233,-2956,-9020,1153,1564,-39,-4,11,-55
2247,19,67,130,85,92,53,32,27,-7232,-11232,-2962,-9013,1147,1564,-31,-13,-9,-57
2270,22,57,133,82,98,54,32,29,-7239,-11232,-2961,-9008,1142,1559,-11,-25,-32,-30
2286,21,59,170,88,96,54,32,28,-7244,-11233,-2956,-9004,1150,1576,-23,-33,-29,-1
2307,21,55,178,79,83,47,29,26,-7247,-11231,-2950,-9006,1178,1600,-23,-45,0,21
2330,22,71,184,75,78,47,30,26,-7251,-11227,-2942,-9010,1176,1597,-9,-53,1,24
2346,23,110,198,93,80,48,30,27,-7253,-11222,-2935,-9017,1181,1601,6,-44,23,38
2367,19,121,209,97,69,43,30,24,-7255,-11216,-2932,-9025,1223,1629,2,-39,36,10
2390,21,128,182,90,63,43,28,24,-7259,-11210,-2937,-9026,1216,1624,-14,-20,34,-42
2406,23,131,182,97,75,51,30,23,-7263,-11206,-2951,-9023,1185,1609,1,18,28,-73
2427,24,126,179,97,82,53,31,22,-7265,-11203,-2965,-9022,1167,1584,-7,25,41,-71
2450,24,101,201,83,75,48,28,21,-7266,-11199,-2978,-9022,1135,1578,-7,23,43,-46
2466,24,89,178,84,91,55,29,21,-7265,-11192,-2991,-9026,1160,1602,-15,16,74,-38
2487,23,91,192,94,102,58,29,22,-7265,-11184,-3000,-9033,1145,1596,-6,-2,79,-14
2510,20,88,189,96,114,63,28,29,-7264,-11178,-3005,-9041,1138,1587,-27,-18,71,7
2526,23,96,189,114,147,65,28,28,-7263,-11167,-3007,-9054,1146,1589,6,-32,89,26
2547,22,99,151,144,200,80,34,31,-7258,-11151,-3013,-9076,1178,1596,18,-21,150,26
2570,24,97,168,156,224,78,36,33,-7249,-11129,-3023,-9106,1154,1556,20,-17,215,35
2586,25,82,162,182,270,84,41,34,-7233,-11113,-3035,-9135,1133,1553,-7,12,216,63
2607,27,88,160,182,265,81,41,30,-7216,-11099,-3043,-9162,1157,1604,20,23,186,84
2630,23,86,164,177,260,79,40,33,-7201,-11083,-3054,-9190,1146,1568,14,15,200,68
2652,25,83,176,204,238,93,41,32,-7191,-11066,-3061,-9216,1153,1560,47,-4,177,52
2667,38,83,158,270,263,119,53,36,-7175,-11051,-3069,-9244,1153,1589,63,31,183,84
2690,38,83,134,262,225,121,52,37,-7156,-11034,-3077,-9276,1141,1526,34,16,215,90
2712,38,87,162,304,226,121,52,36,-7140,-11024,-3085,-9297,1182,1600,8,22,159,67
2727,41,91,175,342,234,133,59,41,-7133,-11019,-3093,-9307,1163,1593,8,11,91,28
2750,41,87,170,354,245,122,59,46,-7130,-11013,-3094,-9315,1148,1560,22,-18,62,26
2772,31,93,176,315,217,112,52,45,-7126,-11013,-3085,-9321,1153,1523,13,-41,18,57
2787,32,116,238,316,228,120,53,45,-7120,-11017,-3076,-9324,1177,1541,1,-17,-6,60
2810,32,109,227,281,232,123,54,49,-7116,-11022,-3073,-9323,1191,1559,30,7,-16,21
2832,31,99,220,251,233,119,56,45,-7112,-11026,-3072,-9321,1178,1575,33,19,-11,21
2847,31,108,221,237,235,121,59,43,-7109,-11029,-3069,-9320,1195,1580,46,9,-19,19
2870,35,112,216,229,245,114,54,40,-7106,-11032,-3070,-9319,1191,1589,38,16,-7,13
2892,40,93,148,241,269,133,64,49,-7107,-11036,-3073,-9313,1159,1588,17,12,-20,-2
2907,46,101,166,260,317,166,78,50,-7105,-11040,-3068,-9310,1169,1585,8,-11,-23,29
2930,44,105,184,277,316,166,74,54,-7107,-11044,-3060,-9307,1177,1581,19,-33,-38,32
2952,46,102,185,260,312,164,71,50,-7111,-11050,-3052,-9300,1184,1587,-2,-34,-59,15
2967,44,101,208,275,326,180,81,55,-7118,-11059,-3044,-9286,1186,1584,-8,-39,-92,-11
2990,40,111,249,289,319,155,70,44,-7125,-11065,-3038,-9276,1187,1592,22,-23,-73,-10
3012,33,105,230,284,287,124,59,39,-7129,-11068,-3034,-9270,1192,1588,28,-21,-46,-2
3027,42,103,215,264,325,130,64,42,-7137,-11071,-3024,-9264,1209,1587,63,-36,-70,-4
3050,43,105,223,274,334,139,70,45,-7142,-11071,-3021,-9262,1216,1603,50,-25,-28,-10
3072,42,104,206,284,334,116,60,42,-7145,-11069,-3023,-9260,1235,1626,34,-10,5,-31
3089,41,89,169,319,337,132,67,45,-7155,-11065,-3030,-9255,1198,1620,44,-15,-3,-62
3110,42,84,190,307,353,143,71,48,-7163,-11063,-3041,-9248,1152,1582,19,-6,4,-73
3132,32,79,178,303,339,133,67,41,-7172,-11061,-3053,-9239,1175,1577,23,4,-6,-93
3149,27,68,154,304,326,125,64,40,-7182,-11060,-3062,-9229,1160,1559,26,-7,-17,-93
3171,33,64,154,301,303,130,69,40,-7190,-11061,-3065,-9222,1155,1551,25,-14,-29,-57
3192,36,72,141,251,279,129,68,42,-7195,-11063,-3064,-9215,1152,1574,9,-24,-31,-18
3209,40,76,163,269,252,121,64,41,-7199,-11067,-3055,-9209,1153,1586,-8,-48,-50,20
3230,43,78,170,288,241,127,64,47,-7208,-11074,-3037,-9200,1140,1566,2,-76,-101,33
3252,46,81,184,265,226,122,59,45,-7218,-11086,-3016,-9185,1166,1564,-23,-88,-141,24
3269,44,87,191,231,204,110,51,44,-7231,-11103,-2993,-9162,1150,1582,-28,-78,-194,18
3290,45,84,185,197,187,94,43,42,-7249,-11139,-2961,-9115,1121,1597,-82,-75,-353,13
3312,44,83,137,163,161,77,34,39,-7279,-11207,-2909,-9024,1095,1616,-164,-94,-663,-8
3329,50,86,127,101,79,53,28,30,-7331,-11306,-2829,-8882,1053,1622,-191,-132,-1045,-44
3350,84,115,102,73,66,45,27,29,-7397,-11422,-2721,-8712,1103,1600,-169,-181,-1304,-68
3372,117,131,65,64,61,45,30,55,-7470,-11529,-2607,-8541,1124,1666,-196,-244,-1302,-63
3389,185,146,76,58,52,37,30,54,-7530,-11638,-2491,-8373,1141,1677,-231,-198,-1289,-20
3410,203,151,73,51,49,43,34,65,-7586,-11754,-2353,-8199,1016,1609,-276,-232,-1378,110
3432,205,157,70,46,47,47,34,73,-7651,-11875,-2168,-8013,931,1631,-366,-404,-1547,283
3449,204,138,67,45,44,48,34,78,-7725,-11987,-1926,-7835,1002,1544,-263,-546,-1706,409
3470,242,118,64,42,44,46,33,75,-7789,-12100,-1667,-7655,1172,1406,-263,-545,-1763,477
3492,211,103,52,40,44,46,33,80,-7834,-12212,-1414,-7481,1450,1282,-196,-449,-1720,473
3509,198,116,52,36,40,44,32,87,-7840,-12312,-1159,-7352,1558,1329,-175,-316,-1540,527
3530,227,119,50,31,40,45,40,109,-7812,-12415,-937,-7240,1573,1376,-218,-92,-1376,543
3552,248,121,51,32,41,56,48,116,-7758,-12514,-733,-7151,1531,1404,-230,51,-1212,631
3575,212,121,45,29,37,60,51,117,-7701,-12597,-548,-7084,1505,1512,-268,75,-1027,681
3590,209,126,51,29,35,59,52,115,-7654,-12668,-384,-7019,1471,1559,-334,36,-916,607
3612,212,111,50,27,33,55,52,107,-7623,-12725,-243,-6955,1471,1597,-379,-17,-810,498
3635,178,98,50,27,28,49,45,79,-7616,-12760,-133,-6900,1502,1644,-380,-95,-649,336
3650,158,93,46,27,28,36,37,70,-7629,-12771,-56,-6868,1520,1568,-398,-182,-402,174
3672,165,91,46,25,29,28,36,65,-7658,-12757,-2,-6861,1499,1466,-412,-282,-168,72
