time,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,quat0,quat1,quat2,quat3,acc0,acc1,acc2,gyro0,gyro2,gyro2
135,120,188,39,30,32,35,28,40,6646,-2314,-13098,-6882,1716,1151,-644,57,-246,52
157,164,210,47,30,47,34,33,43,6628,-2313,-13116,-6867,1650,1117,-662,90,-142,-63
180,183,254,45,29,47,32,30,49,6614,-2292,-13131,-6857,1559,1071,-672,101,-52,-146
195,187,276,42,28,48,31,30,51,6610,-2267,-13138,-6857,1528,1046,-672,52,32,-155
217,185,320,42,27,46,32,31,57,6611,-2247,-13141,-6856,1535,1040,-668,33,52,-126
240,157,303,39,28,44,32,31,54,6613,-2236,-13145,-6850,1560,1048,-690,37,26,-77
255,108,291,31,26,35,27,28,62,6612,-2233,-13148,-6845,1563,1083,-693,16,6,-33
277,67,254,41,24,35,25,32,57,6609,-2237,-13152,-6840,1546,1080,-686,5,-27,-7
300,51,229,42,23,34,26,31,56,6604,-2242,-13156,-6835,1546,1086,-685,3,-37,-2
315,52,112,42,22,36,26,35,50,6601,-2235,-13160,-6833,1623,1104,-742,1,7,-76
337,49,97,40,22,47,26,35,50,6601,-2196,-13162,-6843,1720,1102,-758,9,103,-270
360,44,88,39,22,41,26,33,64,6607,-2117,-13161,-6863,1649,1079,-699,63,226,-452
375,43,86,27,19,42,32,31,86,6624,-2019,-13159,-6881,1423,1030,-654,122,344,-466
397,35,85,26,21,46,31,35,88,6649,-1932,-13152,-6894,1346,1052,-636,122,369,-351
420,39,94,29,19,43,31,32,95,6675,-1871,-13143,-6902,1376,1126,-596,100,294,-201
442,43,74,31,17,34,29,33,94,6699,-1837,-13139,-6898,1481,1196,-583,120,178,-66
457,49,82,33,18,33,35,39,77,6716,-1821,-13141,-6880,1578,1275,-624,150,87,31
480,50,76,33,23,31,29,38,49,6729,-1812,-13146,-6862,1591,1316,-661,133,55,62
502,52,72,36,23,24,28,35,45,6734,-1806,-13148,-6854,1560,1338,-656,81,30,54
517,74,63,35,28,33,29,36,36,6736,-1798,-13148,-6853,1553,1325,-648,42,28,27
540,89,58,49,32,38,32,41,37,6739,-1787,-13146,-6858,1554,1317,-615,30,32,-8
562,96,45,51,33,38,27,34,37,6742,-1770,-13146,-6860,1569,1277,-623,51,44,-50
577,93,45,51,30,38,29,36,42,6746,-1747,-13148,-6857,1575,1221,-636,79,57,-86
600,92,42,49,30,44,30,35,42,6754,-1720,-13152,-6849,1573,1192,-660,104,90,-105
622,74,46,48,26,48,31,33,34,6765,-1688,-13156,-6838,1559,1178,-691,114,127,-112
637,54,46,33,24,45,29,22,46,6779,-1657,-13158,-6828,1537,1180,-696,108,147,-94
660,30,44,29,24,47,32,28,53,6789,-1634,-13160,-6820,1522,1209,-702,82,120,-54
682,31,49,32,26,50,36,27,52,6793,-1622,-13162,-6815,1509,1229,-691,42,65,-11
697,31,49,30,29,48,38,32,53,6789,-1623,-13164,-6815,1501,1240,-690,-13,0,18
720,29,40,33,29,39,36,33,54,6780,-1632,-13163,-6823,1517,1251,-676,-67,-38,28
742,24,38,33,34,39,39,33,53,6770,-1641,-13160,-6836,1537,1228,-668,-96,-37,-3
757,25,37,30,32,36,35,32,47,6764,-1643,-13155,-6853,1538,1224,-623,-93,-17,-39
780,26,30,30,32,35,28,31,46,6759,-1638,-13149,-6869,1513,1215,-603,-69,2,-64
802,28,35,38,30,36,25,26,45,6759,-1629,-13143,-6883,1502,1200,-583,-45,26,-64
817,31,38,35,31,38,24,20,46,6762,-1622,-13137,-6893,1503,1193,-571,-26,29,-44
840,33,37,36,26,40,22,25,36,6765,-1618,-13133,-6898,1495,1189,-583,-10,25,-21
862,37,40,36,27,41,23,28,38,6771,-1615,-13131,-6898,1491,1167,-601,2,34,-5
877,43,40,40,26,41,25,30,38,6779,-1611,-13128,-6895,1487,1172,-594,23,45,4
900,42,44,33,34,44,25,32,40,6789,-1608,-13126,-6890,1507,1193,-621,26,57,20
922,39,40,32,34,43,27,33,46,6797,-1612,-13125,-6883,1513,1206,-651,11,43,57
937,40,42,30,33,42,35,31,47,6804,-1625,-13124,-6876,1529,1186,-645,-4,8,83
960,37,40,31,35,41,34,26,46,6805,-1641,-13125,-6868,1542,1182,-672,-25,-20,82
982,30,38,21,35,41,37,32,54,6803,-1658,-13126,-6865,1554,1178,-658,-35,-42,58
997,34,46,25,27,38,40,35,62,6798,-1669,-13128,-6863,1557,1186,-638,-25,-54,29
1027,36,49,29,35,44,40,39,64,6793,-1677,-13131,-6860,1592,1221,-644,-4,-56,20
1042,34,47,30,35,41,34,38,70,6787,-1688,-13137,-6852,1567,1189,-627,20,-75,38
1065,35,47,36,33,42,36,37,72,6778,-1708,-13142,-6846,1555,1195,-598,1,-118,74
1088,34,48,39,32,42,35,32,64,6769,-1729,-13146,-6843,1562,1212,-594,-21,-124,78
1102,28,30,42,31,44,35,28,55,6762,-1743,-13146,-6847,1563,1225,-611,-39,-77,40
1125,29,36,41,23,39,36,22,45,6761,-1747,-13142,-6854,1525,1196,-623,-45,-4,6
1148,29,35,42,28,41,37,33,33,6768,-1738,-13137,-6859,1472,1179,-639,-17,82,-17
1162,28,35,38,27,43,36,35,34,6783,-1722,-13132,-6858,1405,1147,-664,20,154,-10
1185,32,35,39,30,42,35,34,39,6805,-1706,-13126,-6852,1434,1146,-648,47,174,15
1208,33,37,34,31,37,35,33,43,6827,-1694,-13121,-6842,1516,1196,-638,71,141,31
1222,30,30,37,28,35,36,36,47,6842,-1688,-13121,-6830,1598,1253,-653,75,78,44
1245,30,35,39,23,31,34,27,70,6844,-1692,-13124,-6820,1606,1285,-667,48,-5,67
1268,32,35,39,23,26,38,23,72,6838,-1706,-13127,-6817,1604,1264,-646,-14,-72,66
1282,30,32,34,18,24,36,24,72,6825,-1719,-13130,-6822,1600,1245,-620,-40,-107,25
1305,37,32,38,21,26,34,27,70,6808,-1725,-13133,-6830,1577,1217,-603,-41,-104,-35
1328,37,39,36,20,26,31,25,70,6795,-1722,-13136,-6839,1578,1200,-600,-21,-73,-73
1342,40,39,34,22,30,28,26,50,6785,-1713,-13140,-6843,1547,1180,-588,19,-53,-87
1365,39,41,38,23,33,24,30,47,6779,-1702,-13144,-6843,1535,1169,-579,42,-35,-75
1388,38,43,38,24,35,24,29,44,6776,-1695,-13147,-6842,1537,1186,-610,31,-15,-47
1402,30,41,38,21,37,25,26,44,6774,-1690,-13149,-6841,1515,1184,-624,18,-2,-20
1425,33,37,35,24,36,26,29,44,6774,-1690,-13149,-6841,1505,1169,-610,-7,5,-2
1448,34,32,36,24,35,28,32,46,6774,-1690,-13149,-6841,1487,1168,-621,-11,-1,4
1462,30,28,30,23,33,27,30,45,6775,-1690,-13149,-6841,1517,1161,-610,-6,11,13
1485,29,27,39,25,32,26,32,56,6781,-1691,-13147,-6839,1550,1180,-632,7,25,11
1515,30,33,35,30,38,28,34,58,6788,-1687,-13146,-6835,1550,1187,-638,24,40,2
1522,33,30,39,30,39,27,31,54,6801,-1682,-13144,-6827,1550,1180,-624,52,64,17
1545,30,37,43,28,37,25,27,57,6815,-1671,-13145,-6814,1562,1189,-647,82,83,4
1568,29,36,45,32,39,24,27,55,6826,-1654,-13147,-6803,1563,1202,-658,98,84,-29
1582,31,38,37,32,38,27,27,44,6837,-1633,-13149,-6793,1566,1214,-660,97,96,-44
1605,34,35,42,30,39,29,25,42,6844,-1615,-13152,-6785,1572,1230,-680,80,79,-45
1628,30,36,39,33,45,29,24,47,6848,-1597,-13153,-6783,1563,1242,-674,49,71,-56
1642,31,38,37,35,50,32,25,43,6848,-1583,-13154,-6783,1520,1215,-678,22,49,-50
1665,31,40,39,40,50,33,28,48,6844,-1571,-13157,-6785,1493,1218,-669,14,25,-48
1688,29,38,40,40,50,34,28,53,6840,-1565,-13158,-6789,1488,1185,-639,-5,10,-34
1702,26,37,41,38,43,30,30,50,6840,-1565,-13158,-6789,1492,1168,-611,-4,9,-15
1724,27,40,42,36,37,30,30,46,6841,-1565,-13158,-6788,1516,1159,-617,7,5,4
1748,26,39,42,38,29,26,30,46,6849,-1564,-13155,-6786,1535,1170,-607,13,34,8
1762,32,38,39,31,27,30,28,48,6861,-1560,-13152,-6780,1528,1179,-626,30,64,24
1784,32,39,38,29,29,31,28,45,6874,-1556,-13149,-6774,1526,1198,-626,41,76,35
1808,35,46,34,30,27,30,25,45,6886,-1549,-13146,-6769,1533,1227,-639,37,81,27
1822,33,45,38,28,29,35,27,45,6893,-1541,-13145,-6765,1528,1235,-657,38,64,8
1845,33,43,35,27,28,36,33,45,6898,-1533,-13146,-6761,1534,1211,-654,33,49,-9
1868,30,49,35,32,28,34,32,39,6903,-1526,-13144,-6759,1561,1203,-642,16,48,-14
1890,30,50,34,35,27,41,39,47,6907,-1521,-13144,-6757,1544,1206,-684,9,51,-7
1905,29,44,35,37,29,47,41,48,6909,-1520,-13145,-6755,1541,1176,-674,-4,29,-2
1928,31,43,33,38,27,49,40,49,6908,-1520,-13145,-6754,1533,1175,-662,-16,2,-2
1951,32,40,41,41,31,50,36,43,6905,-1524,-13146,-6755,1544,1183,-658,-30,-14,2
1965,32,36,41,36,33,50,35,49,6897,-1530,-13146,-6761,1533,1203,-649,-49,-35,2
1988,33,38,46,35,35,43,28,37,6885,-1539,-13147,-6770,1507,1190,-629,-70,-64,-2
2010,29,35,45,31,37,35,24,44,6875,-1552,-13146,-6779,1508,1168,-604,-74,-76,10
2024,35,37,41,31,42,30,22,46,6867,-1564,-13146,-6785,1522,1170,-596,-56,-70,17
2048,36,35,32,26,38,29,23,52,6862,-1575,-13145,-6788,1552,1194,-608,-39,-52,27
2070,34,33,35,29,40,33,24,58,6861,-1583,-13144,-6791,1565,1224,-598,-27,-38,31
2085,34,27,28,30,42,33,21,64,6860,-1589,-13141,-6795,1556,1234,-603,-21,-22,23
2108,35,29,29,31,41,33,24,60,6857,-1593,-13140,-6800,1548,1235,-620,-30,-17,15
2130,31,28,29,30,38,34,27,63,6852,-1596,-13138,-6807,1532,1229,-626,-38,-20,2
2145,33,31,33,28,41,31,26,60,6846,-1598,-13137,-6815,1540,1209,-626,-44,-26,-19
2168,33,35,30,24,39,27,23,49,6840,-1599,-13136,-6823,1547,1194,-616,-43,-31,-33
2191,33,37,34,21,37,28,25,44,6834,-1599,-13135,-6830,1545,1196,-605,-34,-30,-39
2205,31,39,40,23,37,28,24,45,6830,-1598,-13134,-6836,1539,1196,-606,-24,-17,-30
2228,29,36,44,24,35,25,22,39,6826,-1595,-13135,-6840,1531,1202,-613,-10,-16,-31
2250,29,36,45,24,33,28,21,41,6822,-1594,-13135,-6843,1529,1197,-618,-12,-15,-26
2265,30,33,45,24,30,28,24,53,6816,-1595,-13137,-6846,1513,1195,-614,-16,-35,-16
2288,32,33,44,25,28,31,21,52,6807,-1598,-13140,-6849,1508,1191,-628,-23,-46,-15
2310,33,31,43,23,24,36,20,50,6799,-1603,-13143,-6850,1512,1183,-623,-15,-54,-4
2325,33,33,43,25,40,36,24,50,6794,-1608,-13145,-6850,1527,1186,-604,-2,-47,4
2348,33,36,39,26,41,35,24,47,6791,-1612,-13147,-6848,1533,1198,-617,2,-39,8
2370,35,34,42,27,48,36,24,37,6790,-1616,-13148,-6845,1537,1203,-620,11,-22,18
2385,32,32,44,28,51,33,25,41,6793,-1620,-13150,-6839,1533,1196,-635,16,-4,35
2408,33,31,40,30,52,31,27,45,6795,-1622,-13150,-6835,1541,1221,-631,22,0,29
2430,34,33,39,27,42,32,24,47,6795,-1624,-13151,-6833,1539,1220,-631,8,-9,21
2445,31,26,38,27,41,33,23,47,6792,-1629,-13153,-6832,1550,1212,-638,-5,-30,9
2467,29,26,34,26,32,31,22,44,6787,-1631,-13154,-6834,1546,1216,-627,-9,-35,-2
2490,29,27,36,30,30,35,26,39,6782,-1634,-13156,-6835,1545,1211,-639,-10,-32,-2
2505,34,27,36,28,29,33,26,33,6779,-1636,-13156,-6836,1531,1213,-630,-8,-24,1
2527,34,28,38,28,30,33,24,29,6775,-1639,-13158,-6837,1538,1221,-641,-12,-27,6
2550,35,31,43,28,29,31,25,26,6769,-1641,-13159,-6840,1521,1227,-639,-16,-29,-2
2565,37,33,42,30,31,31,26,35,6762,-1641,-13160,-6845,1518,1220,-612,-14,-37,-17
2587,36,32,39,25,36,28,23,36,6756,-1641,-13160,-6850,1512,1199,-608,-16,-33,-21
2610,30,34,40,23,36,25,24,39,6757,-1641,-13160,-6850,1532,1181,-620,-16,-8,-16
2625,29,32,39,22,33,24,25,41,6763,-1641,-13157,-6849,1542,1172,-616,0,22,-4
2647,31,31,43,23,33,27,27,43,6770,-1637,-13156,-6845,1531,1181,-630,27,39,-1
2670,27,29,50,25,32,27,25,38,6776,-1633,-13157,-6838,1535,1187,-652,36,40,3
2685,27,30,50,24,22,33,31,44,6779,-1628,-13159,-6832,1534,1203,-670,35,27,-3
2707,27,30,50,25,22,35,29,41,6777,-1626,-13164,-6826,1527,1199,-688,23,4,-5
2730,25,30,47,28,24,35,29,40,6773,-1626,-13168,-6822,1528,1207,-674,12,-17,-1
2745,28,28,40,26,25,31,28,39,6768,-1630,-13171,-6819,1522,1194,-661,5,-29,13
2767,29,28,32,23,24,37,29,39,6764,-1636,-13174,-6816,1529,1201,-652,-2,-37,22
2790,34,32,35,23,28,29,23,33,6759,-1642,-13177,-6814,1503,1192,-643,0,-42,26
2813,36,36,43,23,31,28,25,35,6756,-1651,-13180,-6811,1505,1188,-632,-1,-44,38
2827,37,34,43,22,28,28,23,38,6756,-1658,-13181,-6807,1524,1182,-614,11,-31,38
2851,32,39,43,23,30,32,23,45,6762,-1661,-13180,-6800,1545,1184,-615,30,2,34
2873,32,39,46,24,36,32,29,45,6772,-1662,-13179,-6794,1555,1188,-606,41,24,33
2887,28,38,44,28,35,34,31,43,6786,-1659,-13176,-6785,1567,1194,-629,53,56,35
2910,27,31,36,31,37,35,27,42,6800,-1655,-13174,-6776,1551,1202,-641,56,71,35
2933,28,32,37,29,40,35,29,38,6816,-1650,-13170,-6769,1543,1196,-639,44,85,33
2947,30,29,39,32,44,39,36,30,6831,-1649,-13165,-6764,1530,1187,-631,20,81,52
2978,33,30,33,33,61,52,35,31,6854,-1654,-13155,-6759,1558,1177,-621,5,101,82
2993,36,29,31,32,65,51,36,31,6885,-1659,-13141,-6754,1581,1154,-624,-7,151,100
3008,36,28,29,33,72,51,37,33,6918,-1663,-13127,-6747,1571,1159,-619,6,161,104
3031,35,27,30,48,103,54,38,34,6952,-1667,-13114,-6735,1567,1151,-620,31,171,122
3053,36,28,30,64,116,53,35,32,6996,-1673,-13099,-6717,1564,1147,-627,53,210,175
3067,35,29,33,98,121,65,43,39,7043,-1682,-13083,-6697,1555,1162,-606,58,220,212
3091,33,29,39,131,137,66,43,52,7098,-1695,-13063,-6674,1563,1148,-603,53,259,258
3113,37,32,44,146,150,69,45,50,7166,-1714,-13038,-6647,1575,1118,-609,50,315,322
3127,39,31,44,146,137,73,47,50,7229,-1734,-13015,-6618,1579,1147,-608,61,286,335
3151,38,27,43,147,135,70,46,51,7275,-1755,-13003,-6586,1592,1133,-607,85,185,304
3173,37,36,59,155,150,59,43,55,7311,-1774,-12995,-6556,1616,1125,-582,93,122,255
3187,35,37,57,174,178,69,48,43,7344,-1782,-12986,-6535,1637,1123,-588,73,143,178
3210,37,40,66,192,209,83,54,49,7364,-1788,-12980,-6522,1623,1107,-595,37,95,119
3233,34,48,83,216,271,103,64,56,7384,-1800,-12974,-6509,1684,1114,-577,27,66,135
3247,31,60,95,259,311,132,77,58,7416,-1801,-12957,-6504,1680,1101,-537,10,161,96
3270,37,68,97,252,313,147,81,51,7450,-1794,-12941,-6501,1674,1084,-532,27,187,56
3293,42,69,96,239,325,147,81,52,7479,-1783,-12930,-6492,1654,1080,-586,48,194,46
3307,41,72,104,258,390,149,80,50,7504,-1780,-12920,-6484,1640,1078,-560,35,142,73
3331,42,73,104,242,360,155,81,44,7527,-1782,-12910,-6477,1640,1051,-558,11,132,81
3353,52,68,99,209,347,142,69,42,7552,-1784,-12901,-6465,1669,1058,-583,29,138,95
3367,52,70,114,242,478,152,89,71,7581,-1783,-12891,-6451,1684,1039,-549,51,150,85
3391,58,89,143,251,509,204,118,104,7608,-1785,-12886,-6429,1660,984,-589,69,138,99
3421,56,86,140,251,494,205,118,110,7631,-1798,-12888,-6393,1626,977,-597,118,79,183
3427,67,88,143,279,646,212,121,116,7654,-1819,-12891,-6355,1637,1023,-577,116,47,246
3451,65,94,146,298,695,237,141,122,7664,-1852,-12892,-6331,1616,1053,-553,33,-31,257
3473,65,88,133,317,738,234,129,109,7655,-1881,-12896,-6325,1655,1105,-558,-42,-103,166
3487,101,90,138,375,784,221,123,83,7637,-1905,-12898,-6336,1688,1101,-520,-98,-140,74
3511,124,99,161,368,803,264,147,81,7616,-1922,-12904,-6343,1696,1057,-491,-55,-171,18
3533,133,116,190,407,779,304,159,87,7606,-1919,-12913,-6337,1751,1037,-501,63,-100,-41
3547,136,124,364,457,798,316,154,116,7605,-1893,-12919,-6335,1720,1067,-498,106,4,-106
3571,147,129,412,476,770,331,165,128,7609,-1862,-12920,-6337,1698,1070,-528,91,70,-126
3593,142,137,425,489,729,358,177,139,7602,-1844,-12929,-6331,1664,1008,-603,70,2,-89
3607,140,147,444,566,832,395,194,154,7600,-1842,-12931,-6331,1644,980,-568,-4,1,-30
3630,133,144,443,559,880,397,199,156,7596,-1849,-12939,-6318,1620,1009,-590,38,-38,53
3653,136,152,339,535,960,404,205,139,7594,-1863,-12940,-6314,1683,1022,-569,-19,-41,63
3667,132,172,301,539,930,435,221,149,7594,-1873,-12936,-6319,1726,1054,-531,-46,-28,29
3691,127,181,300,512,973,463,235,185,7595,-1875,-12935,-6319,1702,1055,-555,-2,-5,19
3713,114,175,275,466,889,420,218,178,7600,-1873,-12934,-6317,1698,1050,-542,22,17,10
3736,114,199,295,478,955,464,237,179,7604,-1869,-12935,-6311,1716,1053,-572,40,19,6
3750,118,204,293,531,864,480,248,182,7595,-1871,-12943,-6304,1640,1015,-575,35,-59,8
3773,115,184,268,504,880,451,231,167,7594,-1872,-12947,-6296,1694,1044,-584,35,-11,23
3796,112,187,284,552,870,467,237,136,7589,-1877,-12948,-6299,1686,1041,-569,-28,-33,8
3810,118,198,301,527,901,524,260,150,7583,-1883,-12946,-6309,1673,1022,-548,-67,-37,-12
3833,123,178,292,541,880,490,250,162,7582,-1887,-12943,-6315,1697,1014,-553,-43,-10,-9
3856,120,177,300,586,1067,496,258,191,7578,-1892,-12942,-6320,1666,1028,-539,-32,-31,4
3871,118,185,308,626,1043,491,256,192,7582,-1894,-12939,-6322,1689,1039,-534,-9,9,16
3893,110,167,280,648,1167,446,244,192,7584,-1895,-12934,-6329,1694,1046,-545,-34,18,-2
3916,105,168,276,644,1251,401,229,180,7583,-1903,-12929,-6338,1688,997,-566,-83,-1,-5
3931,99,159,260,687,1194,375,216,166,7574,-1913,-12933,-6338,1662,970,-589,-40,-59,0
3953,106,161,258,680,999,388,213,135,7569,-1923,-12941,-6325,1627,953,-565,35,-65,43
3976,109,169,282,643,1055,431,233,156,7576,-1933,-12939,-6317,1692,1027,-536,18,-7,82
3990,106,161,271,659,950,420,220,143,7583,-1939,-12934,-6317,1710,1056,-554,-11,21,49
4013,118,158,268,692,1050,473,226,148,7580,-1941,-12931,-6325,1680,1082,-548,-41,-7,13
4035,116,174,271,615,1127,507,238,152,7580,-1939,-12927,-6334,1670,1044,-547,-34,14,-18
4049,122,180,273,619,1167,525,235,145,7580,-1934,-12924,-6341,1708,1043,-552,-24,16,-37
4073,128,172,252,679,1154,507,222,121,7575,-1929,-12924,-6350,1664,1022,-545,-28,-9,-56
4096,133,186,275,660,1182,522,222,121,7577,-1923,-12919,-6360,1707,1033,-545,-35,34,-47
4110,138,217,314,637,1110,580,263,131,7587,-1929,-12909,-6365,1736,969,-570,-68,58,-8
4133,146,219,318,726,1067,587,264,130,7585,-1933,-12913,-6360,1630,981,-578,8,-12,18
4155,132,201,294,699,1134,543,243,129,7578,-1935,-12923,-6346,1613,1022,-553,74,-61,40
4169,127,216,311,733,1143,558,253,139,7574,-1940,-12923,-6349,1646,1055,-525,-16,-40,31
4193,122,214,302,721,1195,560,251,138,7573,-1946,-12916,-6362,1734,1101,-543,-77,-4,7
4215,120,192,313,815,1172,523,218,125,7572,-1943,-12914,-6370,1716,1047,-546,-29,5,-32
4230,123,204,344,771,1350,623,251,131,7571,-1936,-12913,-6374,1655,1016,-516,8,0,-47
4260,136,201,346,719,1342,615,254,125,7572,-1924,-12912,-6379,1649,1032,-542,6,38,-52
4275,137,192,350,638,1350,613,256,127,7571,-1917,-12912,-6383,1681,1059,-572,-1,19,-35
4290,143,198,359,660,1276,654,280,133,7566,-1907,-12913,-6388,1670,1068,-556,8,4,-51
4313,156,242,403,651,1308,742,332,163,7564,-1900,-12911,-6398,1665,1022,-552,-35,18,-65
4335,147,226,368,648,1060,639,310,164,7569,-1904,-12906,-6401,1725,971,-564,-48,27,-24
4350,134,224,365,642,1019,631,306,172,7578,-1904,-12908,-6387,1714,959,-574,54,33,12
4373,132,220,353,676,1151,635,301,164,7574,-1898,-12925,-6357,1617,1020,-585,172,-49,37
4395,134,224,354,674,1267,615,293,161,7556,-1900,-12943,-6342,1576,1041,-589,83,-114,29
4410,96,153,231,574,1138,400,198,117,7543,-1907,-12948,-6345,1633,1072,-552,-21,-85,23
4433,91,136,213,539,1153,381,169,97,7538,-1918,-12941,-6362,1693,1061,-503,-99,-46,4
4455,93,142,220,596,1147,396,174,86,7535,-1920,-12937,-6372,1725,1049,-525,-51,-26,-30
4470,84,129,192,534,940,337,151,78,7530,-1913,-12940,-6376,1691,1030,-558,3,-15,-64
4493,67,93,137,415,669,232,104,60,7519,-1897,-12945,-6383,1673,1081,-570,21,-25,-100
4515,65,85,119,382,635,226,97,62,7492,-1883,-12954,-6400,1645,1098,-590,-38,-89,-144
4530,71,85,126,356,519,204,94,64,7454,-1873,-12964,-6427,1613,1076,-597,-103,-135,-182
4553,62,64,104,233,361,166,77,56,7421,-1879,-12969,-6453,1618,1032,-544,-140,-164,-119
4575,59,60,97,197,312,160,78,54,7413,-1895,-12953,-6491,1697,1016,-477,-231,-50,-69
4590,55,52,92,180,279,144,74,56,7431,-1912,-12918,-6534,1773,1050,-469,-277,98,-16
4613,52,37,74,134,184,124,64,48,7456,-1913,-12889,-6562,1755,1049,-510,-170,175,-30
4635,36,34,54,88,155,98,53,39,7477,-1893,-12873,-6576,1678,1055,-545,-35,186,-79
4650,35,37,41,65,108,81,43,38,7481,-1863,-12873,-6581,1625,1077,-618,31,128,-129
4673,30,38,51,69,96,64,36,41,7474,-1840,-12878,-6584,1569,1059,-585,32,46,-112
4695,28,40,53,70,89,55,33,36,7474,-1827,-12880,-6586,1630,1059,-584,11,51,-70
4718,25,42,56,66,69,50,34,36,7470,-1821,-12883,-6585,1664,1078,-589,5,12,-43
4733,24,42,53,68,59,51,34,34,7452,-1809,-12897,-6581,1654,1107,-589,55,-72,-86
4755,27,49,56,69,57,44,30,31,7422,-1794,-12919,-6576,1646,1094,-566,85,-153,-136
4778,26,48,50,50,48,42,27,29,7384,-1780,-12943,-6575,1639,1090,-564,70,-191,-164
4792,28,48,50,42,45,43,28,36,7345,-1774,-12969,-6570,1649,1075,-587,59,-224,-132
4815,29,50,49,41,46,44,24,38,7298,-1774,-13000,-6561,1616,1075,-574,77,-292,-111
4838,26,42,49,35,44,43,25,38,7256,-1771,-13024,-6560,1616,1087,-533,56,-267,-131
4852,24,41,53,26,38,35,25,39,7229,-1758,-13037,-6569,1630,1102,-563,12,-134,-156
4875,27,46,50,26,42,32,24,37,7210,-1742,-13045,-6576,1610,1100,-585,15,-67,-143
4898,29,47,46,23,41,31,25,32,7199,-1722,-13050,-6584,1613,1135,-581,23,-21,-133
4913,30,49,48,24,48,34,26,29,7188,-1701,-13055,-6591,1611,1145,-602,26,-8,-136
4935,32,55,50,25,51,32,27,30,7179,-1677,-13059,-6600,1614,1145,-585,26,0,-147
4958,32,55,49,24,55,31,26,32,7173,-1652,-13061,-6609,1606,1154,-594,24,27,-144
4973,32,58,49,23,53,33,29,33,7168,-1628,-13062,-6619,1606,1144,-590,20,31,-148
4995,31,58,50,25,55,34,27,28,7166,-1603,-13061,-6629,1604,1139,-597,11,51,-145
5018,31,54,46,26,53,33,27,28,7165,-1581,-13060,-6638,1589,1138,-590,10,54,-127
5033,30,55,47,30,50,35,24,27,7166,-1560,-13058,-6645,1582,1138,-595,12,60,-114
5055,28,49,37,30,44,41,26,22,7168,-1541,-13056,-6650,1591,1138,-606,13,68,-103
5078,29,46,41,32,40,38,23,24,7172,-1524,-13053,-6657,1589,1149,-602,1,69,-89
5093,26,50,39,32,42,36,24,23,7171,-1508,-13052,-6663,1570,1158,-623,-8,57,-82
5115,26,56,37,31,39,35,24,26,7172,-1495,-13050,-6669,1569,1162,-601,-3,48,-70
5139,26,53,37,26,43,36,25,34,7172,-1483,-13048,-6676,1568,1169,-594,-7,40,-66
5153,27,55,38,27,42,34,24,39,7169,-1470,-13047,-6683,1558,1168,-606,-14,37,-73
5175,26,52,35,22,43,36,24,38,7167,-1460,-13045,-6692,1563,1170,-579,-23,23,-73
5198,26,46,35,23,37,36,22,38,7165,-1450,-13043,-6700,1573,1160,-574,-19,22,-69
5212,26,38,40,23,39,34,22,40,7165,-1441,-13040,-6708,1581,1162,-576,-18,28,-67
5235,27,37,35,23,34,31,22,48,7168,-1432,-13036,-6715,1602,1189,-579,-15,46,-56
5258,29,43,36,23,35,26,20,46,7170,-1422,-13032,-6721,1590,1199,-585,-15,42,-48
5272,28,43,37,22,34,23,20,48,7171,-1414,-13028,-6729,1572,1196,-578,-26,38,-48
5295,28,43,35,23,36,22,22,47,7172,-1407,-13023,-6740,1568,1193,-568,-40,36,-52
5318,28,43,34,25,31,24,22,44,7171,-1399,-13018,-6752,1564,1195,-584,-49,39,-58
5332,29,49,35,25,37,23,20,29,7172,-1390,-13013,-6764,1567,1176,-576,-50,45,-71
5355,26,44,39,26,43,24,22,30,7173,-1380,-13008,-6773,1566,1178,-578,-31,54,-70
5378,30,45,40,29,45,25,21,27,7174,-1368,-13006,-6780,1551,1188,-589,-21,51,-66
5392,31,47,40,27,43,25,21,29,7176,-1358,-13001,-6789,1568,1206,-559,-23,49,-58
5415,30,50,40,23,44,24,21,30,7176,-1348,-12997,-6797,1586,1219,-564,-19,35,-59
5438,33,43,43,24,38,27,22,31,7172,-1339,-12996,-6806,1555,1213,-579,-30,22,-66
5452,32,40,38,23,32,28,19,30,7167,-1329,-12994,-6818,1539,1216,-557,-34,10,-74
5475,29,38,32,20,27,25,24,30,7159,-1320,-12993,-6830,1549,1207,-562,-41,0,-85
5498,28,35,35,20,29,23,22,35,7150,-1315,-12991,-6844,1528,1189,-536,-55,-19,-81
5512,29,31,31,21,26,23,23,34,7138,-1311,-12991,-6856,1529,1198,-554,-54,-40,-75
5535,26,30,24,20,27,22,22,34,7125,-1311,-12992,-6868,1540,1212,-546,-57,-55,-59
5558,25,29,26,20,24,22,24,33,7112,-1315,-12993,-6879,1527,1207,-545,-61,-64,-39
5572,24,30,30,20,27,25,22,33,7099,-1322,-12994,-6889,1533,1211,-551,-66,-73,-26
5595,26,28,25,20,27,28,23,30,7087,-1331,-12993,-6901,1541,1218,-545,-75,-71,-17
5618,24,30,27,21,31,29,22,30,7078,-1342,-12991,-6912,1529,1208,-528,-79,-67,-2
8,Repeat 1,,,,,,,,,,,,,,,,,
31,22,35,27,20,31,26,22,33,7064,-1361,-12986,-6932,1530,1216,-551,-72,-36,2
