time,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,quat0,quat1,quat2,quat3,acc0,acc1,acc2,gyro0,gyro2,gyro2
3223,24,102,224,77,155,95,40,26,7770,-415,-10880,-9463,1279,1501,134,31,816,-259
3238,26,79,208,83,171,86,36,27,7819,-290,-10824,-9491,1198,1503,209,38,747,-329
3253,26,72,178,74,159,90,38,30,7865,-168,-10765,-9522,1167,1552,258,12,722,-317
3276,27,51,147,88,169,114,46,29,7916,-48,-10697,-9558,1173,1522,273,-34,762,-327
3292,27,51,137,131,194,140,54,33,7965,82,-10627,-9595,1178,1495,329,-7,783,-391
3329,28,46,137,140,199,156,59,36,8028,227,-10557,-9618,1173,1510,324,78,890,-372
3337,32,56,154,142,207,183,67,38,8084,363,-10495,-9634,1127,1505,350,111,816,-335
3352,33,59,183,156,204,181,67,37,8150,483,-10425,-9649,1149,1537,381,37,815,-252
3373,31,59,192,163,193,176,67,37,8231,598,-10350,-9655,1152,1566,325,8,894,-160
3396,31,56,209,147,166,162,66,36,8305,706,-10281,-9658,1088,1523,310,10,839,-135
3412,35,60,208,144,168,149,62,33,8363,808,-10220,-9665,963,1533,310,-2,724,-130
3442,30,49,179,138,140,121,55,31,8402,895,-10171,-9675,901,1544,287,-23,581,-120
3472,33,40,166,132,158,127,58,31,8425,958,-10135,-9686,895,1525,363,-15,384,-103
3474,33,41,167,144,169,117,58,34,8421,1004,-10118,-9703,958,1583,334,-35,198,-154
3502,35,51,170,131,170,119,57,32,8385,1036,-10121,-9729,930,1590,342,-26,-22,-226
3516,31,49,176,128,162,138,71,38,8346,1062,-10128,-9752,963,1640,368,-11,-66,-212
3548,31,53,172,132,157,137,71,42,8312,1084,-10128,-9778,939,1623,399,-44,-59,-191
3553,28,55,162,128,164,131,66,41,8270,1107,-10134,-9805,903,1564,429,8,-110,-225
3577,29,53,165,97,175,133,65,37,8223,1133,-10146,-9829,857,1526,408,42,-134,-241
3606,27,44,141,109,185,127,61,37,8179,1144,-10164,-9845,914,1544,384,36,-178,-178
3613,38,47,146,125,191,104,44,34,8133,1143,-10193,-9854,868,1541,342,50,-245,-108
3645,52,46,163,168,225,105,46,30,8105,1127,-10210,-9861,898,1545,421,8,-222,1
3675,53,59,202,180,241,133,53,30,8109,1093,-10203,-9868,1020,1573,542,-86,-122,116
3681,55,59,201,178,231,133,50,32,8126,1069,-10188,-9873,1075,1645,532,-99,-12,122
3711,56,60,202,174,221,139,53,34,8142,1064,-10174,-9875,1067,1662,499,-51,59,79
3718,50,56,191,175,236,157,63,38,8153,1077,-10165,-9874,995,1614,471,17,87,24
3749,34,56,177,149,205,151,59,35,8165,1098,-10156,-9871,960,1602,438,35,125,18
3756,33,44,119,133,173,134,54,34,8174,1114,-10149,-9868,936,1600,381,0,109,35
3780,30,45,104,168,196,140,58,37,8182,1111,-10145,-9866,957,1554,410,-27,25,71
3793,33,41,104,187,201,130,57,34,8194,1096,-10139,-9864,973,1567,417,-70,5,123
3818,38,49,121,201,188,110,48,33,8217,1071,-10125,-9863,1047,1576,424,-130,41,166
3854,42,52,143,209,203,119,52,37,8235,1045,-10115,-9860,1021,1581,437,-107,2,171
3861,46,52,156,221,211,133,57,40,8256,1024,-10101,-9860,1039,1587,530,-82,16,155
3885,46,51,146,228,188,128,58,39,8275,1015,-10088,-9858,1046,1625,476,-70,61,125
3898,42,57,163,247,201,139,62,38,8293,1021,-10075,-9855,1046,1625,472,-24,114,71
3922,38,52,157,234,222,137,59,34,8317,1026,-10062,-9847,1028,1555,465,-12,133,93
3936,36,56,139,224,223,133,61,34,8339,1033,-10051,-9840,1018,1556,491,10,115,89
3968,33,59,130,232,255,119,59,32,8358,1034,-10045,-9829,1014,1570,458,11,87,117
3989,32,61,136,218,281,109,52,28,8373,1032,-10039,-9823,987,1562,449,-27,56,111
3996,34,61,117,192,275,97,48,30,8393,1028,-10028,-9818,1040,1583,460,-45,86,117
4028,33,66,111,187,258,99,52,33,8406,1025,-10021,-9814,1005,1554,460,-31,51,91
4033,36,60,106,200,249,91,48,31,8398,1016,-10032,-9811,1005,1544,403,-4,-77,47
4065,41,89,119,194,256,106,51,31,8388,993,-10042,-9811,1019,1494,485,-16,-155,59
4093,44,92,121,192,254,128,59,37,8386,967,-10047,-9810,1054,1544,516,-34,-121,98
4102,44,88,111,175,261,133,59,37,8398,942,-10046,-9804,1110,1581,509,-45,-53,147
4131,44,98,117,182,257,135,61,35,8399,923,-10049,-9801,1036,1554,491,-28,-81,109
4138,40,103,117,157,258,138,61,34,8388,906,-10060,-9801,1025,1534,462,-9,-134,52
4170,37,81,92,143,212,129,59,33,8366,889,-10076,-9805,1002,1521,461,1,-194,9
4176,33,75,84,139,175,106,49,27,8349,870,-10094,-9803,1058,1538,444,9,-173,38
4200,30,89,108,140,148,94,45,27,8330,848,-10121,-9793,1029,1526,429,61,-215,79
4229,27,85,111,129,144,82,38,27,8297,818,-10167,-9776,1019,1514,375,113,-336,85
4236,31,79,108,125,140,80,37,27,8214,768,-10252,-9762,954,1504,285,161,-670,12
4268,28,75,105,110,102,56,28,25,8079,690,-10365,-9761,867,1482,317,176,-1055,-56
4273,29,82,105,77,97,62,36,23,7956,593,-10459,-9768,964,1462,389,70,-1047,-19
4297,33,67,84,64,98,66,38,26,7871,476,-10526,-9770,1049,1449,397,-48,-906,143
4334,33,55,66,50,76,62,37,26,7831,353,-10574,-9757,1203,1463,333,-108,-682,306
4336,30,59,72,44,62,51,35,25,7807,241,-10613,-9737,1240,1465,313,-90,-556,330
4371,28,66,99,48,63,56,36,26,7776,146,-10661,-9711,1223,1497,235,-24,-531,291
4378,27,65,108,45,56,61,29,27,7752,60,-10705,-9683,1224,1539,270,16,-476,309
4409,21,64,121,49,66,73,29,23,7747,-35,-10738,-9650,1284,1595,322,-12,-434,420
4415,21,69,129,51,66,78,29,21,7752,-131,-10761,-9619,1317,1549,274,-64,-355,433
4447,21,66,129,50,63,78,29,23,7754,-221,-10788,-9587,1282,1507,281,-27,-366,417
4454,21,70,113,45,63,75,27,26,7752,-299,-10818,-9552,1247,1444,234,14,-340,370
4477,21,71,105,40,66,62,25,27,7745,-372,-10852,-9516,1242,1435,239,56,-363,340
4522,25,71,90,30,51,40,21,27,7738,-440,-10887,-9479,1278,1442,222,67,-346,323
4523,25,63,78,24,48,42,22,26,7724,-515,-10928,-9440,1261,1419,163,57,-392,337
4559,24,63,71,25,50,44,23,29,7699,-604,-10982,-9392,1212,1362,125,90,-510,382
4561,23,44,61,19,43,41,23,26,7661,-714,-11055,-9329,1171,1265,77,145,-678,443
4590,25,29,67,19,32,42,25,23,7600,-848,-11149,-9256,1149,1219,24,171,-888,489
4597,24,25,61,21,31,41,23,24,7521,-1010,-11254,-9177,1282,1283,2,152,-1076,532
4627,24,26,60,21,27,28,23,26,7428,-1190,-11357,-9104,1437,1365,4,93,-1187,527
4640,24,26,56,19,27,26,21,23,7326,-1375,-11459,-9033,1618,1427,-40,58,-1240,482
4657,26,25,57,20,26,25,21,22,7218,-1553,-11552,-8972,1659,1416,-56,24,-1224,408
4694,29,26,34,23,22,28,20,22,7116,-1713,-11630,-8923,1643,1405,-40,-12,-1121,345
4700,27,27,23,22,21,24,20,22,7033,-1848,-11690,-8883,1661,1427,-10,-4,-949,305
4715,28,25,20,22,19,24,19,20,6970,-1959,-11739,-8845,1659,1385,-43,21,-762,261
4738,28,28,20,23,16,23,21,18,6926,-2042,-11778,-8809,1680,1349,-91,46,-567,196
4760,27,30,16,22,17,29,21,17,6901,-2102,-11805,-8778,1675,1370,-90,72,-396,168
4775,19,32,18,19,18,33,22,20,6884,-2145,-11826,-8753,1601,1380,-97,74,-290,151
4799,21,38,19,26,23,36,22,20,6869,-2186,-11841,-8734,1528,1347,-159,11,-232,154
4820,20,38,19,29,23,60,34,26,6859,-2231,-11850,-8719,1495,1305,-191,-33,-201,178
4835,19,38,24,30,25,66,33,27,6853,-2278,-11862,-8695,1559,1270,-246,-9,-187,190
4858,18,37,24,33,26,65,35,35,6842,-2326,-11879,-8666,1587,1267,-287,9,-206,174
4881,18,33,23,32,27,63,36,33,6826,-2370,-11900,-8638,1564,1289,-313,15,-222,165
4895,16,27,22,27,22,65,36,36,6805,-2415,-11924,-8610,1496,1256,-298,31,-258,161
4918,21,27,20,24,21,51,26,32,6775,-2461,-11951,-8583,1465,1246,-295,25,-307,146
4940,22,19,17,21,19,43,27,32,6738,-2516,-11974,-8564,1503,1267,-296,-37,-355,143
4955,22,15,19,18,18,41,26,23,6697,-2578,-11992,-8553,1574,1257,-289,-97,-383,123
4978,25,17,20,20,17,40,25,26,6657,-2640,-12011,-8538,1611,1225,-277,-70,-397,104
5000,56,19,19,19,16,36,26,29,6620,-2695,-12030,-8523,1581,1265,-238,-31,-386,118
5015,69,20,21,19,21,25,30,30,6589,-2739,-12048,-8508,1568,1309,-242,-1,-330,120
5038,93,31,21,22,23,27,28,53,6566,-2764,-12064,-8494,1579,1322,-265,36,-227,63
5060,143,36,19,23,30,33,32,57,6544,-2766,-12088,-8476,1541,1329,-292,124,-168,-12
5077,156,47,27,23,32,36,33,58,6502,-2758,-12129,-8452,1496,1304,-312,199,-258,-114
5098,178,51,28,24,36,49,35,56,6442,-2750,-12185,-8421,1513,1267,-377,233,-357,-190
5120,177,52,28,24,34,52,32,56,6369,-2748,-12243,-8393,1493,1236,-407,193,-428,-220
5135,179,52,30,24,34,55,42,40,6300,-2751,-12299,-8362,1527,1171,-400,197,-438,-220
5159,161,57,31,23,28,50,41,41,6244,-2759,-12356,-8318,1565,1154,-451,240,-403,-165
5182,150,53,26,24,28,55,41,50,6197,-2775,-12424,-8246,1593,1063,-470,377,-447,-95
5203,119,48,25,25,26,50,44,50,6142,-2792,-12501,-8164,1491,1146,-504,445,-498,-35
5218,115,48,26,29,25,48,44,49,6075,-2826,-12578,-8084,1530,1306,-559,398,-597,53
5240,97,43,23,27,25,48,40,45,6009,-2879,-12641,-8016,1555,1271,-524,286,-629,105
5255,88,35,24,29,29,70,48,43,5951,-2927,-12689,-7965,1591,1288,-466,223,-570,83
5279,89,28,23,28,26,66,48,35,5899,-2970,-12728,-7927,1576,1330,-509,158,-489,81
5309,83,29,23,27,24,64,49,39,5864,-3019,-12746,-7905,1599,1292,-486,41,-393,123
5315,80,27,21,24,28,68,56,41,5845,-3070,-12748,-7897,1578,1222,-499,-63,-278,144
5346,76,26,20,25,29,75,54,42,5833,-3116,-12744,-7894,1545,1234,-516,-80,-203,154
5360,45,23,18,24,26,62,51,41,5825,-3167,-12732,-7898,1541,1231,-553,-157,-158,188
5383,36,23,18,23,27,68,52,49,5817,-3225,-12714,-7911,1506,1190,-581,-240,-139,204
5398,29,21,17,22,26,70,53,70,5801,-3291,-12695,-7926,1491,1179,-613,-285,-172,221
5420,29,22,17,21,23,67,46,76,5778,-3364,-12677,-7940,1483,1208,-619,-300,-224,249
5435,28,22,20,22,24,59,47,75,5746,-3439,-12660,-7957,1479,1239,-600,-312,-274,241
5458,26,21,21,24,27,58,46,74,5711,-3508,-12648,-7972,1521,1251,-606,-280,-285,194
5489,25,22,23,24,26,51,45,68,5682,-3560,-12639,-7985,1553,1231,-567,-214,-247,126
5495,25,22,22,24,28,63,42,47,5665,-3590,-12637,-7986,1576,1224,-556,-76,-169,64
5519,25,24,23,23,29,66,45,35,5663,-3602,-12636,-7984,1579,1236,-548,-6,-69,41
5541,24,23,23,24,27,64,43,37,5675,-3606,-12631,-7982,1598,1231,-573,8,36,38
5563,24,24,21,24,25,60,39,37,5694,-3601,-12623,-7982,1560,1218,-589,5,109,33
10,Repeat 3,,,,,,,,,,,,,,,,,
33,24,25,24,30,26,45,51,73,5738,-3596,-12600,-7991,1558,1151,-623,-56,134,21
64,24,23,23,32,28,40,53,102,5742,-3598,-12601,-7985,1514,1169,-653,-8,41,17
70,29,25,24,32,29,49,61,111,5734,-3606,-12604,-7982,1505,1224,-665,-31,-26,32
94,28,26,28,30,28,57,60,113,5718,-3622,-12605,-7985,1530,1249,-639,-78,-80,33
115,29,23,27,33,27,53,51,112,5700,-3637,-12602,-7996,1569,1248,-592,-108,-100,-1
130,29,23,25,30,32,61,50,101,5688,-3645,-12594,-8013,1595,1238,-540,-108,-61,-37
161,28,23,25,27,32,64,44,72,5689,-3646,-12582,-8031,1602,1206,-511,-99,17,-40
175,24,21,24,26,32,56,33,60,5704,-3641,-12566,-8048,1575,1189,-486,-70,89,-22
190,26,16,20,30,32,48,38,64,5731,-3633,-12548,-8060,1611,1191,-515,-44,160,2
213,24,20,22,25,31,46,37,64,5763,-3617,-12532,-8068,1601,1177,-573,-23,222,-13
235,20,24,22,23,25,35,35,95,5786,-3599,-12526,-8070,1540,1167,-593,16,189,-30
250,19,26,21,23,23,28,34,101,5800,-3589,-12524,-8068,1513,1186,-625,6,125,-4
273,20,26,23,23,24,28,34,100,5802,-3587,-12522,-8069,1529,1223,-620,-30,53,5
295,18,30,23,19,24,26,34,96,5797,-3593,-12517,-8078,1542,1214,-592,-89,6,-2
310,18,29,21,19,27,31,34,99,5787,-3602,-12511,-8090,1544,1194,-574,-114,-24,-18
334,19,26,22,20,28,30,34,56,5780,-3611,-12505,-8101,1558,1195,-555,-101,-22,-13
355,17,27,22,24,34,28,33,44,5779,-3614,-12499,-8110,1574,1207,-546,-70,8,-15
372,16,26,19,24,33,37,32,50,5782,-3611,-12491,-8121,1567,1219,-511,-52,38,-26
393,18,24,21,27,34,46,31,65,5785,-3607,-12483,-8133,1544,1195,-526,-68,55,-37
415,19,27,25,30,37,45,37,73,5787,-3604,-12478,-8141,1557,1194,-536,-50,41,-33
438,17,27,22,29,36,45,36,74,5787,-3602,-12474,-8147,1560,1217,-555,-45,29,-27
453,20,27,22,27,31,47,36,74,5783,-3604,-12471,-8154,1538,1228,-566,-61,11,-16
475,21,26,25,26,30,40,38,72,5775,-3607,-12468,-8164,1533,1199,-551,-81,-10,-30
490,18,25,23,26,29,33,33,61,5767,-3610,-12464,-8174,1544,1181,-528,-82,-19,-47
513,22,25,21,26,29,37,31,45,5763,-3612,-12460,-8182,1551,1183,-498,-51,-15,-37
544,24,23,20,27,30,40,35,64,5761,-3615,-12456,-8187,1543,1200,-511,-44,-7,-14
550,22,23,22,27,30,39,37,75,5760,-3620,-12452,-8192,1546,1191,-509,-49,-11,-8
573,22,23,20,27,32,47,38,71,5759,-3623,-12451,-8194,1553,1209,-528,-27,-5,-6
595,22,28,21,23,31,46,40,69,5759,-3623,-12451,-8194,1551,1223,-532,-12,1,-12
612,20,25,19,24,29,43,36,71,5759,-3623,-12451,-8193,1551,1221,-525,-16,12,-10
633,17,28,20,30,33,41,39,72,5762,-3624,-12448,-8196,1542,1198,-519,-24,24,-7
655,18,28,18,30,38,46,40,68,5767,-3625,-12445,-8196,1554,1189,-532,-16,31,0
678,18,27,19,37,40,42,39,69,5772,-3627,-12444,-8194,1552,1208,-547,-9,25,16
693,20,23,20,44,43,44,43,69,5778,-3632,-12440,-8193,1549,1230,-516,-12,17,40
716,19,24,22,57,48,42,46,67,5785,-3640,-12435,-8193,1561,1221,-504,-18,14,53
730,19,24,28,64,76,53,46,49,5800,-3647,-12425,-8194,1569,1202,-494,-25,52,68
753,18,26,30,69,80,58,48,43,5816,-3654,-12417,-8191,1551,1195,-508,-9,65,79
784,19,30,32,72,82,62,53,45,5835,-3663,-12409,-8187,1560,1193,-507,-5,64,96
790,17,30,33,72,84,59,48,45,5849,-3674,-12400,-8184,1556,1212,-527,-23,55,105
821,17,32,32,71,92,66,45,44,5861,-3686,-12391,-8185,1572,1212,-525,-48,45,88
835,20,30,32,70,123,76,49,42,5872,-3698,-12381,-8186,1575,1182,-524,-56,45,77
858,23,28,35,76,152,93,50,41,5886,-3712,-12374,-8181,1592,1197,-523,-22,32,104
873,21,25,32,75,158,94,44,52,5900,-3726,-12368,-8173,1577,1186,-482,11,15,114
897,21,30,32,75,185,94,46,61,5909,-3740,-12365,-8164,1553,1154,-471,18,-13,95
926,23,35,38,89,201,98,50,63,5918,-3756,-12364,-8151,1575,1152,-498,21,-21,103
933,20,35,35,91,183,87,39,63,5931,-3778,-12361,-8137,1560,1157,-526,11,-5,154
955,20,38,40,91,177,70,37,64,5946,-3798,-12356,-8125,1547,1144,-496,12,1,154
978,20,36,41,92,177,66,37,67,5966,-3812,-12350,-8112,1584,1141,-492,29,42,134
994,23,32,46,122,180,77,39,69,5990,-3815,-12344,-8101,1596,1160,-480,61,81,103
1015,24,31,43,120,189,73,34,66,6013,-3820,-12342,-8087,1627,1187,-519,68,72,116
1038,23,31,45,118,186,75,35,65,6034,-3815,-12337,-8079,1625,1205,-528,51,114,70
1060,26,43,52,127,185,99,45,63,6054,-3807,-12329,-8081,1615,1184,-508,12,133,30
1075,28,47,61,133,192,114,50,50,6080,-3805,-12315,-8084,1658,1167,-494,-20,140,61
1098,26,46,57,104,171,107,49,36,6107,-3795,-12298,-8094,1617,1149,-458,-27,181,24
1113,24,43,55,93,134,104,48,35,6135,-3776,-12283,-8104,1602,1137,-437,0,199,-10
1135,25,43,53,89,131,102,49,32,6169,-3745,-12267,-8118,1611,1160,-421,18,263,-43
1166,20,27,38,64,105,69,36,26,6207,-3698,-12250,-8136,1638,1192,-417,34,331,-107
1173,18,22,20,46,78,41,30,22,6240,-3639,-12234,-8162,1630,1198,-423,23,361,-186
1203,16,22,21,53,61,44,30,20,6272,-3570,-12216,-8193,1630,1197,-405,13,392,-244
1218,15,22,29,45,64,48,32,25,6310,-3504,-12197,-8222,1625,1178,-391,17,412,-215
1233,16,30,28,51,53,47,31,27,6361,-3434,-12172,-8249,1603,1197,-338,47,468,-174
1255,15,29,32,50,53,51,31,27,6419,-3357,-12146,-8274,1607,1188,-335,65,526,-185
1278,14,29,32,55,54,47,30,27,6483,-3267,-12119,-8300,1641,1219,-317,102,591,-222
1293,16,29,35,53,65,50,28,28,6554,-3164,-12087,-8330,1699,1271,-322,99,677,-263
1315,16,31,33,61,64,52,29,24,6633,-3047,-12048,-8368,1721,1298,-339,76,791,-314
1346,17,29,40,72,67,56,30,23,6724,-2918,-11994,-8419,1698,1328,-294,26,915,-323
1353,21,32,47,82,72,58,32,21,6819,-2780,-11935,-8473,1630,1357,-258,18,981,-321
1377,24,34,53,78,94,62,34,24,6914,-2635,-11867,-8537,1647,1372,-243,-33,1039,-374
1398,25,38,83,87,125,65,39,28,7018,-2488,-11790,-8603,1668,1300,-199,-64,1097,-398
1413,27,46,144,126,177,60,38,29,7137,-2330,-11710,-8659,1694,1302,-171,4,1198,-388
1435,30,54,152,127,187,60,38,29,7264,-2165,-11616,-8722,1658,1330,-187,-60,1318,-381
1458,28,57,169,146,239,81,39,30,7402,-1997,-11506,-8792,1579,1255,-112,-118,1404,-378
1488,29,58,175,196,314,112,50,37,7544,-1838,-11394,-8851,1552,1147,-54,-95,1392,-345
1495,29,58,170,216,387,141,53,38,7685,-1677,-11295,-8888,1509,1190,-48,26,1356,-277
1518,41,75,147,224,426,211,86,57,7824,-1538,-11205,-8906,1428,1197,20,76,1228,-127
1533,62,98,171,336,477,305,134,78,7959,-1431,-11128,-8901,1379,1129,51,118,1072,29
1557,97,148,248,369,555,461,214,126,8103,-1331,-11069,-8860,1425,1123,77,301,1019,156
1595,101,155,256,376,627,493,230,132,8257,-1192,-11002,-8820,1424,1225,245,433,1135,84
1596,106,161,260,466,756,520,242,137,8378,-1041,-10945,-8797,1362,1313,219,395,1043,-64
1631,107,167,260,482,775,531,245,138,8446,-902,-10907,-8794,1277,1399,179,300,785,-181
1638,105,170,276,470,821,537,252,139,8479,-796,-10874,-8813,1262,1432,137,110,564,-222
1670,82,134,216,464,847,421,195,107,8513,-733,-10825,-8846,1336,1393,200,-99,473,-137
1675,83,131,209,484,831,405,182,102,8548,-673,-10765,-8890,1456,1463,210,-188,522,-179
1700,83,149,241,509,743,407,185,104,8566,-592,-10704,-8953,1492,1453,297,-185,501,-391
1737,93,158,281,580,733,438,206,110,8573,-504,-10647,-9019,1510,1435,322,-154,476,-487
1738,91,151,303,607,682,433,189,104,8580,-401,-10594,-9079,1425,1437,328,-84,508,-503
1774,84,147,301,626,593,429,183,97,8589,-277,-10551,-9126,1392,1450,371,67,541,-535
1776,90,148,304,621,554,436,196,104,8592,-135,-10512,-9171,1336,1413,316,119,580,-624
1804,107,174,335,647,734,550,241,130,8597,-2,-10465,-9221,1342,1447,323,45,590,-605
1834,96,158,299,576,726,504,217,120,8598,135,-10414,-9276,1316,1477,326,20,608,-638
1841,96,151,258,533,781,481,211,117,8588,266,-10366,-9337,1247,1476,321,-20,537,-663
1871,96,152,250,528,782,481,212,118,8575,372,-10319,-9397,1203,1455,330,-77,446,-585
1886,87,149,243,504,755,459,198,108,8554,465,-10275,-9459,1200,1516,378,-103,355,-562
1901,57,90,174,355,514,266,117,65,8513,558,-10247,-9522,1122,1486,368,-58,240,-620
1923,56,85,205,354,476,266,115,64,8452,655,-10234,-9584,1026,1486,351,9,129,-667
1938,44,84,189,301,315,210,92,55,8375,752,-10242,-9635,938,1505,343,115,16,-656
1969,42,83,188,235,261,193,88,53,8276,842,-10274,-9680,866,1505,300,187,-148,-667
1976,37,83,204,225,240,170,79,51,8188,916,-10302,-9718,936,1436,369,195,-164,-617
2008,32,79,195,221,189,147,69,42,8082,971,-10346,-9754,883,1488,318,189,-328,-579
2029,29,80,161,194,175,103,51,34,7973,1008,-10393,-9790,879,1526,411,194,-436,-516
2043,29,75,161,208,162,93,47,29,7857,1027,-10453,-9818,790,1528,279,168,-526,-418
2068,28,74,161,197,171,91,45,25,7773,1008,-10496,-9841,840,1528,376,69,-520,-193
2098,32,74,145,197,162,96,47,26,7703,955,-10532,-9863,936,1581,370,-56,-553,-57
2099,31,90,140,161,162,97,48,28,7685,923,-10534,-9878,1091,1580,404,-81,-204,-15
2134,30,92,132,155,141,89,47,27,7664,916,-10540,-9888,1027,1645,356,-17,-127,-52
2142,32,97,215,194,170,110,53,27,7667,920,-10533,-9893,1054,1677,395,-10,19,-8
2171,34,102,240,200,194,132,62,32,7697,931,-10508,-9895,1109,1685,381,-57,203,38
2178,30,100,241,216,186,132,60,31,7735,956,-10480,-9893,1054,1689,347,-40,293,50
2202,31,90,242,243,189,163,69,36,7761,995,-10460,-9890,1021,1672,321,20,281,-27
2216,30,82,259,249,199,174,71,38,7784,1047,-10435,-9893,1000,1652,357,35,317,-102
2246,31,72,203,232,185,180,76,42,7795,1094,-10418,-9897,965,1644,319,29,247,-112
2284,36,65,173,261,185,175,78,46,7799,1128,-10410,-9899,879,1589,365,60,134,-64
2286,44,75,190,252,225,210,98,55,7817,1137,-10401,-9892,895,1603,361,14,108,95
2315,46,65,181,229,227,186,91,50,7841,1138,-10392,-9884,934,1620,342,-16,114,131
2321,47,62,161,236,238,173,88,50,7847,1136,-10390,-9881,949,1594,344,-10,18,62
2345,45,67,179,283,273,169,86,49,7845,1133,-10393,-9879,949,1605,317,-12,-19,37
2358,45,71,204,281,286,175,82,45,7866,1126,-10381,-9876,1017,1603,364,-50,83,100
2382,37,55,190,299,269,126,53,32,7889,1123,-10370,-9870,1012,1641,362,-45,101,111
2412,33,56,188,329,267,122,54,33,7902,1124,-10363,-9866,1022,1653,370,-14,73,63
2420,31,60,192,333,253,125,58,31,7916,1126,-10356,-9863,1036,1665,359,-26,80,56
2457,32,56,170,298,245,126,55,30,7930,1136,-10346,-9860,1017,1650,377,-5,106,36
2459,29,50,126,297,253,116,55,31,7944,1149,-10337,-9857,988,1646,368,1,118,32
2488,33,53,119,279,268,127,61,35,7952,1158,-10330,-9857,956,1632,362,-12,74,29
2517,33,57,133,296,273,135,61,37,7955,1158,-10329,-9856,942,1627,355,-18,11,58
2525,36,56,132,290,308,143,64,39,7955,1154,-10327,-9858,936,1629,374,-26,-17,56
2562,34,59,133,305,309,140,63,40,7957,1141,-10326,-9859,939,1583,394,-37,-49,77
2564,33,63,168,280,273,129,59,36,7956,1125,-10328,-9860,953,1608,377,-43,-73,89
2593,30,66,187,270,242,122,56,33,7947,1101,-10337,-9861,976,1598,369,-38,-141,81
2598,31,62,178,211,232,109,52,30,7922,1071,-10361,-9859,1016,1598,311,-12,-236,39
2622,27,61,168,188,170,90,41,26,7865,1036,-10409,-9857,989,1593,218,34,-413,-26
2636,25,65,202,111,97,59,31,21,7774,981,-10478,-9862,945,1571,259,63,-678,-66
2658,27,66,182,99,87,61,31,23,7678,916,-10544,-9873,993,1576,292,34,-741,-83
2682,25,67,160,82,77,49,27,21,7586,840,-10601,-9890,1020,1596,303,-42,-743,-58
2696,23,74,161,63,60,48,28,20,7498,756,-10654,-9907,984,1595,292,-72,-749,1
2719,21,77,166,62,62,53,32,19,7423,664,-10702,-9918,973,1596,300,-86,-726,99
2757,21,71,114,46,60,55,33,19,7369,558,-10744,-9920,999,1610,336,-93,-686,240
2758,17,63,100,38,65,53,32,18,7336,445,-10772,-9919,1077,1621,277,-173,-582,322
2786,17,57,90,36,64,56,31,18,7312,322,-10791,-9921,1119,1594,215,-265,-538,361
2801,17,44,80,31,62,51,29,19,7288,192,-10806,-9927,1102,1559,220,-309,-559,383
2824,19,34,52,29,58,49,25,21,7255,51,-10826,-9930,1034,1509,166,-324,-635,428
2838,21,33,44,25,45,45,26,23,7203,-106,-10865,-9925,945,1421,103,-287,-789,463
2862,20,32,40,26,33,49,26,21,7130,-276,-10932,-9900,893,1346,82,-148,-990,499
2891,20,30,49,29,46,56,29,22,7044,-476,-11016,-9862,1061,1362,179,-65,-1210,542
2898,20,29,54,29,49,58,29,23,6986,-667,-11072,-9829,1358,1509,115,-172,-982,529
2930,21,34,53,27,47,54,28,22,6947,-858,-11119,-9789,1406,1497,130,-162,-898,606
2943,20,32,50,33,60,63,29,21,6908,-1041,-11175,-9735,1324,1430,162,-37,-921,637
2967,21,29,46,32,60,64,29,23,6882,-1233,-11226,-9672,1226,1364,283,29,-952,777
2980,21,29,34,30,53,58,28,23,6888,-1432,-11264,-9596,1280,1364,237,19,-817,942
3004,23,29,26,30,51,57,29,23,6908,-1623,-11296,-9513,1518,1349,171,32,-706,895
3018,21,23,25,31,54,58,30,24,6939,-1763,-11324,-9432,1755,1390,169,140,-490,679
3042,24,23,20,26,43,51,27,23,6968,-1836,-11356,-9357,1764,1483,107,264,-272,445
3079,25,25,20,24,39,45,36,61,6998,-1862,-11379,-9302,1684,1563,31,248,-61,291
3081,25,26,18,23,37,41,46,93,7025,-1890,-11393,-9258,1569,1517,-29,148,-28,304
3116,24,30,19,23,36,42,55,124,7043,-1933,-11411,-9214,1470,1416,-77,108,-104,338
3123,27,37,16,21,31,45,57,129,7043,-1987,-11438,-9170,1400,1335,-117,85,-222,315
3145,27,38,19,22,27,48,57,130,7024,-2051,-11476,-9122,1408,1257,-146,89,-350,271
3160,27,37,23,21,25,41,51,116,6981,-2122,-11533,-9066,1410,1216,-192,145,-510,215
3183,27,35,23,26,25,40,39,94,6910,-2201,-11605,-9011,1433,1246,-258,134,-657,160
3198,30,33,23,33,26,44,28,46,6826,-2288,-11680,-8955,1463,1227,-303,108,-743,131
3220,30,24,26,36,27,43,29,35,6737,-2384,-11751,-8905,1497,1238,-312,57,-784,136
3251,28,23,28,37,24,40,29,45,6639,-2487,-11825,-8852,1594,1297,-314,69,-866,136
3258,30,23,25,38,24,40,32,70,6533,-2603,-11906,-8789,1619,1322,-257,134,-1007,180
3282,52,25,25,35,24,44,48,81,6427,-2713,-11985,-8726,1593,1301,-221,166,-1013,167
3303,54,24,25,30,27,48,58,86,6322,-2798,-12065,-8666,1498,1276,-252,212,-928,88
3319,83,30,25,29,29,54,60,92,6224,-2875,-12147,-8597,1512,1204,-323,258,-874,57
